unit_id	context	ru_source	target
343281	hub1_teahouse_1_17	Там хранятся все старые документы Империи.	All the Empire's old documents are stored there.
343282	hub1_teahouse_1_18	И как туда попасть?	And how do we get there?
343283	hub1_teahouse_1_19	Какое совпадение.	What a coincidence.
343284	hub1_teahouse_1_20	У меня предложение, которое будет выгодно нам обоим, молодой человек.	I have a proposition that will benefit us both, young man.
343285	hub1_teahouse_1_21	Доставь это послание нашему человеку в Нижнем Городе…	Deliver this message to our contact in the Lower City…
343286	hub1_teahouse_1_22	И он даст тебе ключ от туннелей под городом.	And he'll give you the key to the tunnels under the city.
343287	hub1_teahouse_1_23	Там можно попасть в Архив.	You can get to the Archives there.
343288	hub1_teahouse_1_24	Сделка?	Deal?
343289	hub1_teahouse_1_25	Уговор.	Deal.
343290	hub1_teahouse_1_26	Леон, ты с ума сошел? Как ты проберешься через Нижний город?	Leon, have you lost your mind? How will you get through the Lower City?
343291	hub1_teahouse_1_27	По крышам.	Over the rooftops.
343292	hub1_teahouse_1_28	Ой, какой самоуверенный.	Oh, so confident.
343293	hub1_teahouse_1_29	Мне нравится.	I like it.
343294	hub1_teahouse_1_30	Мне тоже.	Me too.
343295	hub1_teahouse_1_31	Я думаю у барахольщика Хадзуо ты найдешь что-нибудь…	I think you'll find something at Hazuo's Thousand Trinkets Shop…
343296	hub1_teahouse_1_32	Что поможет тебе в этом пути.	That which will aid you on this path.
343297	hub1_teahouse_1_33	Что именно?	What exactly?
343298	hub1_teahouse_1_34	Он же барахольщик. Какое-нибудь барахло.	He's a junk dealer. Some junk or other.
343299	hub1_teahouse_1_35	Ладно, я загляну к нему.	Alright, I'll check him out.
343300	hub1_scrappy_1_1	А, мои племяннички вернулись!	Ah, my nephews are back!
343301	hub1_scrappy_1_2	В поисках знаний, или вас привела нужда?	Seekin' knowledge, or has necessity brought ya?
343302	hub1_scrappy_1_3	Нужно что-то, чтобы по крышам пройти.	We need somethin' to get across the rooftops.
343303	hub1_scrappy_1_4	По крышам, говорите…	Across the rooftops, you say…
343304	hub1_scrappy_1_5	Ах! Это напоминает мне о мостах из бамбука времён императора Акито!	Ah! That reminds me of the bamboo bridges from Emperor Akito's time!
343305	hub1_scrappy_1_6	Знаете ли вы, что его войска…	Do you know that his troops…
343306	hub1_scrappy_1_7	Ты уверен, что у тебя в лавке вообще есть хоть что-то полезное?	You sure you got anything useful in your shop?
343307	hub1_scrappy_1_8	Вот, к примеру, веер придворной дамы.	Here, for example, is a court lady's fan.
343308	hub1_scrappy_1_9	Когда она убегала к любовнику, этот звук маскировал её шаги…	When she ran off to her lover, the sound of it masked her footsteps…
343309	hub1_scrappy_1_10	Может, у тебя есть ещё бамбуковая зубочистка?	Maybe you got a bamboo toothpick too?
343310	hub1_scrappy_1_11	Тоже пригодится, ага.	That'd come in handy, yeah.
343311	hub1_scrappy_1_12	Хадзуо, может быть, что-то попрактичнее?	Hazuo, maybe somethin' more practical?
343312	hub1_scrappy_1_13	А это — маска актёра.	And this is an actor's mask.
343313	hub1_scrappy_1_14	Один вор использовал её, чтобы стоять неподвижно на площади и притворяться статуей…	A thief once used it to stand still in the square and pretend to be a statue…
343314	hub1_scrappy_1_15	ВСЁ, ХВАТИТ! Мне не нужна коллекция пиздежа!	THAT'S ENOUGH! I don't need a collection of bullshit!
343315	hub1_scrappy_1_16	О! Инструмент кровельщиков.	Oh! A roofer's tool.
343316	hub1_scrappy_1_17	С его помощью поднимали черепицу! Для тебя то, что нужно.	It was used to lift roof tiles! Just what you need.
343317	hub1_scrappy_1_18	Наконец-то. Хоть раз твой мусор оказался в тему.	Finally. For once your junk came in handy.
343318	hub1_scrappy_1_19	Спасибо, Хадзуо.	Thank you, Hazuo.
343319	hub1_scrappy_1_20	История всегда знает, когда подоспеть.	History always knows when to arrive.
343320	hub1_fisherman_quest_2_1	Малыш, а ты не видел тут рыбака?	Kid, have you seen a fisherman around here?
343321	hub1_fisherman_quest_2_2	Не мешайте мне, я занят.	Don't bother me, I'm busy.
343322	hub1_fisherman_quest_2_3	Пока не сделаю, меня не трогайте.	Don't touch me until I'm done.
343323	hub1_fisherman_quest_2_4	И че ты делаешь?	And what're you doin'?
343324	hub1_fisherman_quest_2_5	Хочу чтобы моя лягушка допрыгала до корабля.	I want my frog to hop all the way to the ship.
343325	hub1_fisherman_quest_2_6	Дай сюда!	Gimme that!
343326	hub1_fisherman_quest_2_7	Я ЩАС КОМУ ТО УШИ ПООТРЫВАЮ!	I'M GONNA RIP SOMEONE'S EARS OFF!
343327	hub1_fisherman_quest_2_8	Твоя лягушка в трюме. Ну че, где рыбак?	Your frog's in the hold. So, where's the fisherman?
343328	hub1_fisherman_quest_2_9	Вау! Какой ты сильный!	Wow! You're so strong!
343329	hub1_fisherman_quest_2_10	Да, дядя Унаги как всегда пьет, наверное. В банях.	Yeah, Uncle Unagi's probably drinkin' as usual. At the bathhouse.
343330	hub1_fisherman_quest_2_11	Меня это начинает раздражать.	This is startin' to piss me off.
343331	hub1_fisherman_quest_2_12	Это разве не легкое задание?	Ain't this s'posed to be an easy job?
343332	hub1_fisherman_quest_2_13	Спасибо, мальчик! Ты нам очень помог!	Thank you, boy! You've helped us greatly!
343333	hub1_fisherman_quest_2_14	Идем в баню.	Let's go to the bathhouse.
343334	hub1_guard_1_1	Смотри!	Look!
343335	hub1_guard_1_2	За твою голову назначили награду!	There's a bounty on your head!
343336	hub1_guard_1_3	10 тысяч мон!	10,000 mon!
343337	hub1_guard_1_4	Научись считать - ваще та 100 тысяч мон!	Learn to count, ya dumbass—it's 100,000 mon
343338	hub1_guard_1_5	Я только приехал, а уже надо ломать морды.	I just got here, and I already gotta bust some heads.
343339	hub1_guard_1_6	Не-не-не, мне столько не платят, шобы я даже смотрел в твою сторону.	Nah, nah, nah, they don't pay me enough to even look your way.
343340	hub1_guard_1_7	Вы в баню шли? Вот и идите. Иннара в помощь.	You were goin' to the bathhouse? Then go. Inara be with ya.
343341	hub1_fisherman_quest_3_1	О, новые клиенты? Заходите, располагайтесь.	Oh, new customers? Come on in, make yourselves at home.
343342	hub1_fisherman_quest_3_2	А ничего, что мы нелюди?	Ain't it a problem that we're non-human?
343343	hub1_fisherman_quest_3_3	Мне все равно шерстяной ты или кожаный.	I don't care if you're furry or smooth.
343344	hub1_fisherman_quest_3_4	Хорошая баня нужна всем.	A good bathhouse is for everyone.
343345	hub1_fisherman_quest_3_5	Да и у нас тут не такое не смотрят.	And we don't judge that kinda thing here.
343346	hub1_fisherman_quest_3_6	Мокрая шерсть воняет.	Wet fur stinks.
343347	hub1_fisherman_quest_3_7	Вот кого я не люблю, так это алкоголиков.	The one thing I can't stand is drunks.
343348	hub1_fisherman_quest_3_8	…	…
343349	hub1_fisherman_quest_3_9	Ну да, я дал ему саке. Но кто же знал, что он так нажрется.	Well, yeah, I gave him sake. But who knew he'd get so wasted.
343350	hub1_fisherman_quest_3_10	Хотя… он каждый раз так нажирается.	Though… he gets wasted like this every time.
343351	hub1_fisherman_quest_3_11	Рыбак Унаги?	Fisherman Unagi?
343352	hub1_fisherman_quest_3_12	Че надо?! Я отдыхаю.	What d'ya want?! I'm relaxin'.
343353	hub1_fisherman_quest_3_13	Ты меня достал.	You're pissin' me off.
343354	hub1_fisherman_quest_3_14	Ребят, выведите этого алкаша и сможете за мой счет потом попариться.	Guys, get this drunk outta here and you can use the bathhouse on me later.
343355	hub1_fisherman_quest_3_15	Слышь!	Hey!
343356	hub1_fisherman_quest_3_16	Нам нужен нефритовый угорь для раменщика. Ты его поймал.	We need that jade eel for the ramen guy. You caught it.
343357	hub1_fisherman_quest_3_17	Может и поймал! А может и не поймал…	Maybe I did! Or maybe I didn't…
343358	hub1_fisherman_quest_3_18	Тащи опохмел. Без этого я с места не сдвинусь.	Get me a hangover cure. I ain't movin' without it.
343359	hub1_fisherman_quest_3_19	Я тебя сейчас сам двину!	I'll move you myself right now!
343360	hub1_fisherman_quest_3_20	Леон, успокойся. Я могу легко сделать то, что приведет его в чувство.	Leon, calm down. I can easily do something to bring him around.
343361	hub1_fisherman_quest_3_21	Нужно лишь немного трав.	Just need a few herbs.
343362	hub1_fisherman_quest_3_22	Здесь должна быть лавка травника.	There should be a herbalist's shop here.
343363	hub1_fisherman_quest_3_23	Ну пойдем поищем.	Well, let's go look for it.
343364	hub1_asuna_archive_1_1	О, приятно увидеть новый лица в Трущобах.	Oh, it's nice to see new faces in the Slums.
343365	hub1_asuna_archive_1_2	Особенно такие необычные, как у вас.	Especially such unusual ones as yours.
343366	hub1_asuna_archive_1_3	Да, мы только приехали!	Yeah, we just got here!
343367	hub1_asuna_archive_1_4	Я еще не видел такой большой лавки с травами!	I ain't never seen such a big herb shop!
343368	hub1_asuna_archive_1_5	У вас тут столько всего! Даже желтый многолетник есть!	You got so much stuff in here! Even yellow perennial!
343369	hub1_asuna_archive_1_6	Я его давно не видел.	Ain't seen that in a long time.
343370	hub1_asuna_archive_1_7	Может хватит трепаться? Мы вроде по делу пришли.	Can we cut the chatter? We're here on business, ain't we?
343371	hub1_asuna_archive_1_8	Или мне вас оставить вдвоем?	Or should I just leave you two alone?
343372	hub1_asuna_archive_1_9	Можешь и оставить. Я не против.	You can leave us. I don't mind.
343373	hub1_asuna_archive_1_10	Думаю, двоим нагам всегда есть о чем поговорить…	I think two Nagas always have plenty to talk about…
343374	hub1_asuna_archive_1_11	А у тебя горячее сердце. Я чувствую даже отсюда.	And you have a warm heart. I can feel it even from here.
343375	hub1_asuna_archive_1_12	Наверное, как и у всех дзинко	Probably like all Jinko
343376	hub1_asuna_archive_1_13	И много ты видела дзинко?	How many Jinko you seen?
343377	hub1_asuna_archive_1_14	Ты первый. Они же главные враги империи, так что их всех переловили.	You're the first. They're the Empire's main enemies, so they rounded 'em all up.
343378	hub1_asuna_archive_1_15	Я удивлена, что ты разгуливаешь без ошейника.	I'm surprised you're walkin' around without a collar.
343379	hub1_asuna_archive_1_16	Тут за каждым дзинко учет и слежка, не дай боги хоть один сбежит.	Every Jinko's accounted for and watched. God forbid one gets away.
343380	hub1_asuna_archive_1_17	И где этот «учет» можно посмотреть?	And where can I check this "account"?
343381	hub1_asuna_archive_1_18	Я точно не знаю, но… я бы искала в Императорских архивах.	I don't know for sure, but… I'd look in the Imperial Archives.
343382	hub1_asuna_archive_1_19	Там же буквально ВСЯ информация в Империи хранится.	Literally ALL the Empire's information is stored there.
343383	hub1_asuna_archive_1_20	Наконец-то хоть что- то полезное!	Finally, somethin' useful!
343384	hub1_asuna_archive_1_21	Вообще мы хотели купить сушёный корень имбиря и чёрный лотос.	Actually, we wanted to buy dried ginger root and black lotus.
343385	hub1_asuna_archive_1_22	У тебя найдется?	Do you have any?
343386	hub1_asuna_archive_1_23	У тебя найдется?	Do you have any?
343387	hub1_asuna_archive_1_24	Для тебя все найдется.	I have everything for you.
343388	hub1_asuna_archive_1_25	Теперь понятно где искать информацию об Аки.	Now I know where to look for information about Aki.
343389	hub1_fisherman_quest_4_1	Ух, сразу жить захотелось. Спасибо вам, ребятки.	Ugh, suddenly I wanna live. Thanks, fellas.
343390	hub1_fisherman_quest_4_2	Угорь где?	Where's the eel?
343391	hub1_fisherman_quest_4_3	Да я его продал в гейшам в чайном домике.	I sold it to the geishas at the tea house.
343392	hub1_fisherman_quest_4_4	Они мои любимые покупательницы.	They're my favorite customers.
343393	hub1_fisherman_quest_4_5	БЛЯЯЯЯЯ…	FUUUUUUCK…
343394	hub1_fisherman_quest_4_6	Ладно. Чайный домик.	Alright. Tea house.
343395	hub1_teahouse_2_1	Цуру, ты доставишь послание.	Tsuru, you'll deliver the message.
343396	hub1_teahouse_2_2	Вынуждена отказать, госпожа Яэко. Я не хочу, чтобы меня видели в этом районе.	I must refuse, Lady Yaeko. I don't want to be seen in this district.
343397	hub1_teahouse_2_3	Купец Сэго подумает, что я обслуживаю его конкурентов. А он мой лучший клиент.	Merchant Sego will think I'm serving his competitors. And he's my best client.
343398	hub1_teahouse_2_4	Я могу сходить, госпожа Яэко.	I can go, Lady Yaeko.
343399	hub1_teahouse_2_5	Момо, ты нюня и плакса. Ты все испоганишь. Поэтому пойти должна Цуру.	Momo, you're a whiner and a crybaby. You'll screw everything up. So Tsuru has to go.
343400	hub1_teahouse_2_6	Вы оглохли, госпожа Яэко? Я СКАЗАЛА, Я НИКУДА НЕ ПОЙДУ!	Are you deaf, Lady Yaeko? I SAID, I'M NOT GOING ANYWHERE!
343401	hub1_teahouse_2_7	Как будто у тебя есть выбор! Запомни, соплячка, ты моя собственность!	As if you have a choice! Remember, you little brat, you're my property!
343402	hub1_teahouse_2_8	Пока я приношу больше всего мон чайному домику, то могу делать что захочу.	As long as I bring in the most mon for the tea house, I can do whatever I want.
343403	hub1_teahouse_2_9	Ах, ты мелкая дрянь…	Oh, you little bitch…
343404	hub1_teahouse_2_10	Извините, дамы, можно помешать вашей беседе…	Excuse me, ladies, may I interrupt your conversation…
343405	hub1_teahouse_2_11	А вам что надо, оборванцы?	What do you want, you beggars?
343406	hub1_teahouse_2_12	По вам сразу видно, что у вас нет денег, чтобы даже рядом с чайным домиком постоять.	It's obvious you don't have enough money to even stand near a tea house.
343407	hub1_teahouse_2_13	Как хорошо, что мои кулаки бесплатные.	Good thing my fists are free.
343408	hub1_teahouse_2_14	Извините, нам просто нужно забрать угря, которого вам продали утром.	Excuse me, we just need to pick up the eel you sold this morning.
343409	hub1_teahouse_2_15	АХХАХАХА, мальчики, у вас проблемы с вашими нефритовыми жезлами?	AHAHAHAHA, boys, are you having trouble with your jade rods?
343410	hub1_teahouse_2_16	Че?	Huh?
343411	hub1_teahouse_2_17	Просто порошок из этой рыбы помогает мужчинам, чтобы их… жезл… ну, дольше…	It's just that powder from this fish helps men so their… rod… well, longer…
343412	hub1_teahouse_2_18	По ним видно, что они нуждаются в этом.	They clearly need it.
343413	hub1_teahouse_2_19	ВСЕ! Хорошо, что мне все равно кому бить морду.	THAT'S IT! Good thing I don't care whose face I punch.
343414	hub1_teahouse_2_20	Потише, потише, мальчик. Угря уже приготовили на кухне и подали клиентам.	Easy, easy, boy. The eel has already been prepared in the kitchen and served to customers
343415	hub1_teahouse_2_21	Ты опоздал, к сожалению.	You're too late, unfortunately.
343416	hub1_teahouse_2_22	Да и не советую тебе размахивать кулаками. У меня связи по всему городу.	And I wouldn't advise you to throw punches. I got connections all over the city.
343417	hub1_teahouse_2_23	Стоит мне щелкнуть пальцами, и они узнают о том, что в Трущобах скрывается дзинко.	All I gotta do is snap my fingers, and they'll know there's a Jinko hidin' in the Slums.
343418	hub1_teahouse_2_24	А че, твои гейши много где бывают?	So, your geishas get around a lot?
343419	hub1_teahouse_2_25	Да, обслуживают клиентов по всему городу.	Yes, they serve clients all over the city.
343420	hub1_teahouse_2_26	А в Архивах?	What about the Archives?
343421	hub1_teahouse_2_27	Ближе к делу, молодой человек.	Let's get to the point, young man.
343422	hub1_teahouse_2_28	Мне нужно как то скрытно попасть в Императорские архивы.	I need to get into the Imperial Archives stealthily.
343423	hub1_teahouse_2_29	Как я понимаю твои гейши знают как?	And I take it your geishas know how?
343424	hub1_teahouse_2_30	Какое совпадение. У меня предложение, которое будет выгодно нам обоим, молодой человек.	What a coincidence. I have a proposition that will benefit us both, young man.
343425	hub1_teahouse_2_31	Доставь это послание нашему человеку в Нижнем Городе и он даст тебе ключ от туннелей под городом.	Deliver this message to our contact in the Lower City, and he'll give you the key to the tunnels beneath the city.
343426	hub1_teahouse_2_32	Там можно попасть в Архив.	You can get to the Archives from there.
343427	hub1_teahouse_2_33	Сделка?	Deal?
343428	hub1_teahouse_2_34	Уговор.	Deal.
343429	hub1_teahouse_2_35	Леон, ты с ума сошел? Как ты проберешься через Нижний город?	Leon, have you lost your mind? How're you gonna get through the Lower City.
343430	hub1_teahouse_2_36	По крышам.	Over the rooftops.
343431	hub1_teahouse_2_37	Мне нравится твой настрой.	I like your attitude.
343432	hub1_teahouse_2_38	Я думаю у барахольщика Хадзуо ты найдешь что-нибудь, что поможет тебе в этом пути.	I think you'll find something at Hazuo the junk dealer's that'll help you on your way.
343433	hub1_teahouse_2_39	Что именно?	What exactly?
343434	hub1_teahouse_2_40	Он же барахольщик. Какое-нибудь барахло.	He's a junk dealer. Some junk.
343435	hub1_teahouse_2_41	Ладно, я загляну к нему.	Alright, I'll check him out.
343436	hub1_scrappy_2_1	А, мои племяннички вернулись!	Ah, my nephews are back!
343437	hub1_scrappy_2_2	В поисках знаний, или вас привела нужда?	Seekin' knowledge, or has need brought ya here?
343438	hub1_scrappy_2_3	Нужно что-то, чтобы по крышам пройти.	We need somethin' to get across the rooftops.
343439	hub1_scrappy_2_4	По крышам, говорите…	Rooftops, you say…
343440	hub1_scrappy_2_5	Ах! Это напоминает мне о мостах из бамбука времён императора Акито!	Ah! That reminds me of the bamboo bridges from Emperor Akito's time!
343441	hub1_scrappy_2_6	Знаете ли вы, что его войска…	Did you know his troops…
343442	hub1_scrappy_2_7	Ты уверен, что у тебя в лавке вообще есть хоть что-то полезное?	You sure you got anything useful in your shop?
343443	hub1_scrappy_2_8	Вот, к примеру, веер придворной дамы.	Here, for example, a court lady's fan.
343444	hub1_scrappy_2_9	Когда она убегала к любовнику, этот звук маскировал её шаги…	When she ran off to her lover, this sound masked her footsteps…
343445	hub1_scrappy_2_10	Может, у тебя есть ещё бамбуковая зубочистка? Тоже пригодится, ага.	Maybe you got a bamboo toothpick too? That'd be useful, yeah.
343446	hub1_scrappy_2_11	Хадзуо, может быть, что-то попрактичнее?	Hazuo, maybe somethin' more practical?
343447	hub1_scrappy_2_12	А это — маска актёра.	And this is an actor's mask.
343448	hub1_scrappy_2_13	Один вор использовал её, чтобы стоять неподвижно на площади и притворяться статуей…	A thief once used it to stand still in the square and pretend to be a statue…
343449	hub1_scrappy_2_14	ВСЁ, ХВАТИТ! Мне не нужна коллекция пиздежа!	ALRIGHT, ENOUGH! I don't need a collection of bullshit!
343450	hub1_scrappy_2_15	О! Инструмент кровельщиков. С его помощью поднимали черепицу!	Oh! A roofer's tool. They used it to lift tiles!
343451	hub1_scrappy_2_16	Для тебя то, что нужно.	Just what you need.
343452	hub1_scrappy_2_17	Наконец-то. Хоть раз твой мусор оказался в тему.	Finally. For once your junk's actually useful.
343453	hub1_scrappy_2_18	Спасибо, Хадзуо.	Thank you, Hazuo.
343454	hub1_scrappy_2_19	История всегда знает, когда подоспеть.	History always knows when to arrive.
