unit_id	context	ru_source	target
371625	hub1_first_1_24	Серьезно, Хадзуо его собрат, но рядом с ним, я не чувствую такого страха.	说真的，哈祖欧是他同族，但在他身边我没感觉到这种恐惧。
371626	hub1_first_1_25	А я думал, вы лучшие подружки.	我还以为你们是最好的闺蜜呢。
371627	hub1_first_1_26	Ха-ха. Что будем дальше делать?	哈哈。我们接下来做什么？
371628	hub1_first_1_27	Кажется, я не ел целую вечность.	感觉我好像一辈子没吃过东西了。
371629	hub1_first_1_28	Может, набьём животы?	要不我们先填饱肚子？
371630	hub1_first_1_29	Можно.	可以。
371631	hub1_overlook_1_1	Ого! Как же тут… я не знаю… КРАСИВО!	哇！这里真是……我不知道怎么说……太他妈漂亮了！
371632	hub1_overlook_1_2	Тут? Это же просто трущобы.	这里？这不就是贫民窟嘛。
371633	hub1_overlook_1_3	Я никогда не видел такого большого города!	我从没见过这么大的城市！
371634	hub1_overlook_1_4	Думаю, сама Столица тебя поразит!	我想，帝都本身就会让你大吃一惊！
371635	hub1_overlook_1_5	А тут как раз рамен подают. Пойдем!	这儿正好有拉面卖。走吧！
371636	hub1_ramen_1_1	Это что за фигня?!	这他妈是什么玩意儿？！
371637	hub1_ramen_1_2	Это рамен. Никогда такого не пробовал что ли?	这是拉面。你从来没吃过吗？
371638	hub1_ramen_1_3	Нет. У нас в деревне такого не готовили.	没有。我们村里不做这个。
371639	hub1_ramen_1_4	А потом я ел только… с пола…	而且后来我只吃……地上的……
371640	hub1_ramen_1_5	Ясно.	明白了。
371641	hub1_ramen_1_6	Попробуй скорее. Тебе понравится.	快尝尝吧。你会喜欢的。
371642	hub1_ramen_1_7	ЕБАТЬ. КАК. ВКУСНО.	卧槽。真。他妈的。好吃。
371643	hub1_ramen_1_9	Я всегда говорю. Ешь рамен - БУДЕШЬ КАК КАМЕНЬ!	我常说。吃了拉面——你就硬如磐石！
371644	hub1_ramen_1_10	ЗАТКНИСЬ, СТАРЫЙ! Не приставай к ним!	闭嘴，老东西！别缠着他们！
371645	hub1_ramen_1_11	Да я ничего не делал!	我啥也没干啊！
371646	hub1_ramen_1_12	Вот и не делай!	那就别干！
371647	hub1_ramen_1_13	Нам нужно где-то остановиться.	我们需要找个地方落脚。
371648	hub1_ramen_1_14	Мне все равно!	我无所谓！
371649	hub1_ramen_1_15	Я хочу только узнать, кому продали мою сестру!	我只想知道他们把姐姐卖给了谁！
371650	hub1_ramen_1_16	И как ты это сделаешь?	你打算怎么做？
371651	hub1_ramen_1_17	Без понятия.	没头绪。
371652	hub1_ramen_1_18	Нам нужна комната на несколько дней.	我们需要一个房间住几天。
371653	hub1_ramen_1_19	Отлично! А мне нужны постояльцы!	太好了！我正需要住客！
371654	hub1_ramen_1_20	Ты подслушивал?	你偷听了？
371655	hub1_ramen_1_21	Так я всегда подслушиваю.	我向来都偷听。
371656	hub1_ramen_1_22	Вы можете спать в подсобке за раменной.	你们可以睡在拉面摊后面的储藏室。
371657	hub1_ramen_1_23	Только учтите! Все шиитаке посчитаны.	不过记住！所有香菇都清点过了。
371658	hub1_ramen_1_24	… что за нахрен шиитаке…	……香菇他妈是什么鬼……
371659	hub1_ramen_1_25	Мы бы с радостью у вас остановились.	我们很乐意借宿。
371660	hub1_ramen_1_26	Но у нас совсем немного денег.	但我们钱不多。
371661	hub1_ramen_1_27	А мне и не нужны деньги.	我又不要钱。
371662	hub1_ramen_1_28	Я на вас новые рецепты раменов опробую! По рукам?	我拿你们试试新拉面配方！成交？
371663	hub1_ramen_1_29	По рукам!	成交！
371664	hub1_ramen_1_30	А нам бы еще какого-нибудь проводника для города…	我们还需要个城里带路的……
371665	hub1_ramen_1_31	Мы тут совсем не ориентируемся…	我们在这儿完全摸不着方向……
371666	hub1_ramen_1_32	Никто из наших отсюда носа не высунет в Столицу…	我们这儿没人敢在帝都露脸……
371667	hub1_ramen_1_33	Хотя, загляните в чайный домик.	不过，你们可以去茶屋看看。
371668	hub1_ramen_1_34	Девочки госпожи Яэко частенько в городе бывают.	八重子女士手下的姑娘们常去城里走动。
371669	hub1_ramen_1_35	Как их найти?	怎么找她们？
371670	hub1_ramen_1_36	Вот тут у нас главное место Рыбного тупика - моя раменная!	鱼肠巷最热闹的地方就是我的拉面摊！
371671	hub1_ramen_1_37	Но это вы и так знаете.	不过这个你们已经知道了。
371672	hub1_ramen_1_38	Пойдете вот сюда - окажетесь на пристани.	往这边走——就到码头了。
371673	hub1_ramen_1_39	Вот на этот корабль лучше не соваться.	最好别靠近那艘船。
371674	hub1_ramen_1_40	Если конечно не хотите встретиться с морскими волками.	除非你想会会那些海盗。
371675	hub1_ramen_1_41	Свернете сюда и окажетесь в банях, шикарное место для отдыха.	从这儿拐弯就是澡堂，放松的好地方。
371676	hub1_ramen_1_42	Тут будет лавка травника,	这儿是草药铺，
371677	hub1_ramen_1_43	а тут барахолка.	那边是旧货市场。
371678	hub1_ramen_1_44	А прямо над нами находится чайный домик.	正上方就是茶屋。
371679	hub1_ramen_1_45	Если запутаетесь, изучите нашу карту.	要是迷路了，就看看我们的地图。
371680	hub1_ramen_1_46	Ясно, погнали.	明白，走吧。
371681	hub1_fisherman_quest_1_1	Вот что еще вспомнил…	对了，还有件事……
371682	hub1_fisherman_quest_1_2	Может сделаете для меня кое-чего, молодежь?	年轻人，能帮我个忙吗？
371683	hub1_fisherman_quest_1_3	А то мне самому лень.	我自己懒得去。
371684	hub1_fisherman_quest_1_4	Вам по пути!	你们顺路！
371685	hub1_fisherman_quest_1_5	Ладно, что нужно?	好吧，要什么？
371686	hub1_fisherman_quest_1_6	Заберите у рыбака на пристани нефритового угря…	去码头找渔民要条玉鳗来……
371687	hub1_fisherman_quest_1_7	Приготовлю божественный рамен!	我给你们做碗神仙拉面！
371688	hub1_fisherman_quest_1_8	Всего-то? Да без проблем.	就这？小意思。
371689	hub1_fisherman_quest_1_9	Сейчас вообще не до того, извини.	现在真没空，抱歉。
371690	hub1_fisherman_quest_1_10	Эх, ладно. Выгуляю свои старые кости.	唉，好吧。我这把老骨头自己溜达去。
371691	hub1_teahouse_1_1	Ну и кто это у нас?	哟，这是哪位贵客呀？
371692	hub1_teahouse_1_2	О-о-о… какой милый лисёнок.	哦——哦——哦……好可爱的小狐狸。
371693	hub1_teahouse_1_3	И симпатичный наг…	还有条漂亮的蛇……
371694	hub1_teahouse_1_4	Даже не начинайте.	别打这主意。
371695	hub1_teahouse_1_5	А зачем тогда пришли?	那你们来干嘛？
371696	hub1_teahouse_1_6	Чайный домик — не приют для бездомных.	茶屋可不是流浪汉收容所。
371697	hub1_teahouse_1_7	Мне нужен сопровождающий в город.	我需要个进城向导。
371698	hub1_teahouse_1_8	ТЕБЕ?!	你？！
371699	hub1_teahouse_1_9	Сопровождающий для дзинко?!	给忍狐找向导？！
371700	hub1_teahouse_1_10	Мальчик, половина Империи захочет сдать за награду раньше…	孩子，帝国一半人会在你走到下个街口前……
371701	hub1_teahouse_1_11	Чем ты дойдёшь до соседней улицы.	就想着拿你去领赏。
371702	hub1_teahouse_1_12	Да понял я уже, хватит ржать.	我他妈早懂了，别笑了。
371703	hub1_teahouse_1_13	А куда тебе вообще надо?	你到底要去哪儿？
371704	hub1_teahouse_1_14	Вообще… нам нужна информация о дзинко. Документы, отчеты…	其实……我们需要关于忍狐的信息。文件，报告……
371705	hub1_teahouse_1_15	Может подскажите, где ее можно найти?	能告诉我们在哪里能找到吗？
371706	hub1_teahouse_1_16	Вам нужно в Архивы.	你们得去档案馆。
371707	hub1_teahouse_1_17	Там хранятся все старые документы Империи.	那里存放着帝国所有的旧文件。
371708	hub1_teahouse_1_18	И как туда попасть?	怎么进去？
371709	hub1_teahouse_1_19	Какое совпадение.	真巧啊。
371710	hub1_teahouse_1_20	У меня предложение, которое будет выгодно нам обоим, молодой человек.	年轻人，我有个对双方都有利的提议。
371711	hub1_teahouse_1_21	Доставь это послание нашему человеку в Нижнем Городе…	把这封信送到下城区我们的人手里……
371712	hub1_teahouse_1_22	И он даст тебе ключ от туннелей под городом.	他会给你通往城市地下隧道的钥匙。
371713	hub1_teahouse_1_23	Там можно попасть в Архив.	从那里可以进入档案馆。
371714	hub1_teahouse_1_24	Сделка?	成交？
371715	hub1_teahouse_1_25	Уговор.	一言为定。
371716	hub1_teahouse_1_26	Леон, ты с ума сошел? Как ты проберешься через Нижний город?	莱昂，你疯了吗？你要怎么穿过下城区？
371717	hub1_teahouse_1_27	По крышам.	走屋顶。
371718	hub1_teahouse_1_28	Ой, какой самоуверенный.	哦，真是自信满满呢。
371719	hub1_teahouse_1_29	Мне нравится.	我喜欢。
371720	hub1_teahouse_1_30	Мне тоже.	我也喜欢。
371721	hub1_teahouse_1_31	Я думаю у барахольщика Хадзуо ты найдешь что-нибудь…	我觉得你可以在破烂王哈祖奥那里找到些东西……
371722	hub1_teahouse_1_32	Что поможет тебе в этом пути.	这条路上有什么能帮你的。
371723	hub1_teahouse_1_33	Что именно?	具体是什么？
371724	hub1_teahouse_1_34	Он же барахольщик. Какое-нибудь барахло.	他就是个收破烂的。随便什么破烂玩意儿。
371725	hub1_teahouse_1_35	Ладно, я загляну к нему.	行吧，我去他那儿看看。
371726	hub1_scrappy_1_1	А, мои племяннички вернулись!	啊，我的小外甥们回来啦！
371727	hub1_scrappy_1_2	В поисках знаний, или вас привела нужда?	是来求知的，还是有什么难处？
371728	hub1_scrappy_1_3	Нужно что-то, чтобы по крышам пройти.	需要些能在屋顶上走的东西。
371729	hub1_scrappy_1_4	По крышам, говорите…	屋顶上走，你说……
371730	hub1_scrappy_1_5	Ах! Это напоминает мне о мостах из бамбука времён императора Акито!	啊！这让我想起明人天皇时代的竹桥！
371731	hub1_scrappy_1_6	Знаете ли вы, что его войска…	你们可知道他的军队……
371732	hub1_scrappy_1_7	Ты уверен, что у тебя в лавке вообще есть хоть что-то полезное?	你他妈确定你这破店里真有能用的东西？
371733	hub1_scrappy_1_8	Вот, к примеру, веер придворной дамы.	比如这个，宫廷贵妇的扇子。
371734	hub1_scrappy_1_9	Когда она убегала к любовнику, этот звук маскировал её шаги…	她偷情逃跑时，这声音能掩盖脚步声……
371735	hub1_scrappy_1_10	Может, у тебя есть ещё бамбуковая зубочистка?	你还有竹牙签吗？
371736	hub1_scrappy_1_11	Тоже пригодится, ага.	那玩意儿也能派上用场，是吧。
371737	hub1_scrappy_1_12	Хадзуо, может быть, что-то попрактичнее?	一夫，有没有更实用的东西？
371738	hub1_scrappy_1_13	А это — маска актёра.	而这个——是演员的面具。
371739	hub1_scrappy_1_14	Один вор использовал её, чтобы стоять неподвижно на площади и притворяться статуей…	有个贼用它站在广场上一动不动，假装是雕像……
371740	hub1_scrappy_1_15	ВСЁ, ХВАТИТ! Мне не нужна коллекция пиздежа!	够了！老子不要这些垃圾收藏！
371741	hub1_scrappy_1_16	О! Инструмент кровельщиков.	哦！屋顶工匠的工具。
371742	hub1_scrappy_1_17	С его помощью поднимали черепицу! Для тебя то, что нужно.	用它来撬瓦片！正适合你。
371743	hub1_scrappy_1_18	Наконец-то. Хоть раз твой мусор оказался в тему.	终于啊。你这破烂玩意儿总算派上一次用场。
371744	hub1_scrappy_1_19	Спасибо, Хадзуо.	谢谢，哈祖欧。
371745	hub1_scrappy_1_20	История всегда знает, когда подоспеть.	历史总是知道何时该登场。
371746	hub1_fisherman_quest_2_1	Малыш, а ты не видел тут рыбака?	小孩，你见过这附近的渔夫吗？
371747	hub1_fisherman_quest_2_2	Не мешайте мне, я занят.	别打扰我，我正忙着。
371748	hub1_fisherman_quest_2_3	Пока не сделаю, меня не трогайте.	在我做完之前，谁都别来烦我。
371749	hub1_fisherman_quest_2_4	И че ты делаешь?	那你到底在搞什么？
371750	hub1_fisherman_quest_2_5	Хочу чтобы моя лягушка допрыгала до корабля.	我想让我的青蛙跳到那艘船上去。
371751	hub1_fisherman_quest_2_6	Дай сюда!	拿来！
371752	hub1_fisherman_quest_2_7	Я ЩАС КОМУ ТО УШИ ПООТРЫВАЮ!	我现在就把谁的耳朵给撕下来！
371753	hub1_fisherman_quest_2_8	Твоя лягушка в трюме. Ну че, где рыбак?	你的青蛙在货舱里。喂，渔夫在哪儿？
371754	hub1_fisherman_quest_2_9	Вау! Какой ты сильный!	哇！你好厉害！
371755	hub1_fisherman_quest_2_10	Да, дядя Унаги как всегда пьет, наверное. В банях.	嗯，鳗鱼叔叔大概又像往常一样在喝酒吧。在澡堂里。
371756	hub1_fisherman_quest_2_11	Меня это начинает раздражать.	这开始让我恼火了。
371757	hub1_fisherman_quest_2_12	Это разве не легкое задание?	这难道不是个简单的任务吗？
371758	hub1_fisherman_quest_2_13	Спасибо, мальчик! Ты нам очень помог!	谢谢你，小朋友！你帮了我们大忙！
371759	hub1_fisherman_quest_2_14	Идем в баню.	去澡堂。
371760	hub1_guard_1_1	Смотри!	看！
371761	hub1_guard_1_2	За твою голову назначили награду!	有人悬赏要你的脑袋！
371762	hub1_guard_1_3	10 тысяч мон!	一万文！
371763	hub1_guard_1_4	Научись считать - ваще та 100 тысяч мон!	学学数数吧——那可是十万文！
371764	hub1_guard_1_5	Я только приехал, а уже надо ломать морды.	我刚到这儿就得开始揍人了。
371765	hub1_guard_1_6	Не-не-не, мне столько не платят, шобы я даже смотрел в твою сторону.	不不不，我那点工资可不包括正眼瞧你的份儿。
371766	hub1_guard_1_7	Вы в баню шли? Вот и идите. Иннара в помощь.	你们不是要去澡堂吗？那就去呗。愿因纳拉保佑。
371767	hub1_fisherman_quest_3_1	О, новые клиенты? Заходите, располагайтесь.	哦，新客人？请进，随便坐。
371768	hub1_fisherman_quest_3_2	А ничего, что мы нелюди?	我们是非人种也没关系吗？
371769	hub1_fisherman_quest_3_3	Мне все равно шерстяной ты или кожаный.	我才不管你是长毛的还是光皮的。
371770	hub1_fisherman_quest_3_4	Хорошая баня нужна всем.	谁都需要个好澡堂子。
371771	hub1_fisherman_quest_3_5	Да и у нас тут не такое не смотрят.	况且我们这儿什么怪事没见过。
371772	hub1_fisherman_quest_3_6	Мокрая шерсть воняет.	湿毛臭死了。
371773	hub1_fisherman_quest_3_7	Вот кого я не люблю, так это алкоголиков.	我最讨厌的就是酒鬼。
371774	hub1_fisherman_quest_3_8	…	……
371775	hub1_fisherman_quest_3_9	Ну да, я дал ему саке. Но кто же знал, что он так нажрется.	没错，我是给了他清酒。可谁知道他会喝成这样。
371776	hub1_fisherman_quest_3_10	Хотя… он каждый раз так нажирается.	不过……他每次都会喝成这德行。
371777	hub1_fisherman_quest_3_11	Рыбак Унаги?	渔夫乌纳吉？
371778	hub1_fisherman_quest_3_12	Че надо?! Я отдыхаю.	干嘛？！我在休息。
371779	hub1_fisherman_quest_3_13	Ты меня достал.	你烦死我了。
371780	hub1_fisherman_quest_3_14	Ребят, выведите этого алкаша и сможете за мой счет потом попариться.	兄弟们，把这酒鬼弄出去，之后我请你们泡澡。
371781	hub1_fisherman_quest_3_15	Слышь!	喂！
371782	hub1_fisherman_quest_3_16	Нам нужен нефритовый угорь для раменщика. Ты его поймал.	我们需要玉鳗给拉面摊老板。你抓到了吗？
371783	hub1_fisherman_quest_3_17	Может и поймал! А может и не поймал…	可能抓到了！也可能没抓到……
371784	hub1_fisherman_quest_3_18	Тащи опохмел. Без этого я с места не сдвинусь.	拿解酒药来。没这个我动不了。
371785	hub1_fisherman_quest_3_19	Я тебя сейчас сам двину!	我现在就让你动起来！
371786	hub1_fisherman_quest_3_20	Леон, успокойся. Я могу легко сделать то, что приведет его в чувство.	莱昂，冷静点。我可以轻松调制些让他清醒的东西。
371787	hub1_fisherman_quest_3_21	Нужно лишь немного трав.	只需要一些草药。
371788	hub1_fisherman_quest_3_22	Здесь должна быть лавка травника.	这附近应该有草药铺。
371789	hub1_fisherman_quest_3_23	Ну пойдем поищем.	那咱们去找找。
371790	hub1_asuna_archive_1_1	О, приятно увидеть новый лица в Трущобах.	哦，在贫民窟看到新面孔真让人高兴。
371791	hub1_asuna_archive_1_2	Особенно такие необычные, как у вас.	特别是像你们这样特别的。
371792	hub1_asuna_archive_1_3	Да, мы только приехали!	是的，我们刚到！
371793	hub1_asuna_archive_1_4	Я еще не видел такой большой лавки с травами!	我从没见过这么大的草药店！
371794	hub1_asuna_archive_1_5	У вас тут столько всего! Даже желтый многолетник есть!	你这儿东西真多！连黄色多年生植物都有！
371795	hub1_asuna_archive_1_6	Я его давно не видел.	我好久没见到它了。
371796	hub1_asuna_archive_1_7	Может хватит трепаться? Мы вроде по делу пришли.	能别闲聊了吗？我们好像是有正事来的。
371797	hub1_asuna_archive_1_8	Или мне вас оставить вдвоем?	要不我把你俩单独留下？
371798	hub1_asuna_archive_1_9	Можешь и оставить. Я не против.	你尽管留。我没意见。
371799	hub1_asuna_archive_1_10	Думаю, двоим нагам всегда есть о чем поговорить…	我想两个纳迦总能有话聊……
371800	hub1_asuna_archive_1_11	А у тебя горячее сердце. Я чувствую даже отсюда.	你倒是热血沸腾。我在这儿都能感觉到。
371801	hub1_asuna_archive_1_12	Наверное, как и у всех дзинко	大概和所有忍狐都一样吧
371802	hub1_asuna_archive_1_13	И много ты видела дзинко?	你见过很多忍狐吗？
371803	hub1_asuna_archive_1_14	Ты первый. Они же главные враги империи, так что их всех переловили.	你是第一个。他们可是帝国的主要敌人，所以全都被抓起来了。
371804	hub1_asuna_archive_1_15	Я удивлена, что ты разгуливаешь без ошейника.	我很惊讶你居然没戴项圈到处溜达。
371805	hub1_asuna_archive_1_16	Тут за каждым дзинко учет и слежка, не дай боги хоть один сбежит.	这里每个忍狐都有登记和监视，老天保佑可别让任何一个逃掉。
371806	hub1_asuna_archive_1_17	И где этот «учет» можно посмотреть?	这个「登记」在哪儿能查到？
371807	hub1_asuna_archive_1_18	Я точно не знаю, но… я бы искала в Императорских архивах.	我不太确定，但……我会去帝国档案馆找找。
371808	hub1_asuna_archive_1_19	Там же буквально ВСЯ информация в Империи хранится.	那里简直存着帝国的所有信息。
371809	hub1_asuna_archive_1_20	Наконец-то хоть что- то полезное!	总算有点有用的信息了！
371810	hub1_asuna_archive_1_21	Вообще мы хотели купить сушёный корень имбиря и чёрный лотос.	其实我们想买干姜根和黑莲花。
371811	hub1_asuna_archive_1_22	У тебя найдется?	你这里有吗？
371812	hub1_asuna_archive_1_23	У тебя найдется?	你那里有吗？
371813	hub1_asuna_archive_1_24	Для тебя все найдется.	你要什么都有。
371814	hub1_asuna_archive_1_25	Теперь понятно где искать информацию об Аки.	现在清楚该去哪儿找阿基的消息了。
371815	hub1_fisherman_quest_4_1	Ух, сразу жить захотелось. Спасибо вам, ребятки.	哇，一下子就来劲了。谢了伙计们。
371816	hub1_fisherman_quest_4_2	Угорь где?	鳗鱼在哪儿？
371817	hub1_fisherman_quest_4_3	Да я его продал в гейшам в чайном домике.	我卖给茶屋的艺伎了。
371818	hub1_fisherman_quest_4_4	Они мои любимые покупательницы.	她们可是我的老主顾。
371819	hub1_fisherman_quest_4_5	БЛЯЯЯЯЯ…	我操……
371820	hub1_fisherman_quest_4_6	Ладно. Чайный домик.	行吧。茶屋。
371821	hub1_teahouse_2_1	Цуру, ты доставишь послание.	鹤，你去送信。
371822	hub1_teahouse_2_2	Вынуждена отказать, госпожа Яэко. Я не хочу, чтобы меня видели в этом районе.	恕难从命，八重子夫人。我不想被人看见出现在那个区域。
371823	hub1_teahouse_2_3	Купец Сэго подумает, что я обслуживаю его конкурентов. А он мой лучший клиент.	濑户商人会以为我在服务他的竞争对手。而他可是我最好的主顾。
371824	hub1_teahouse_2_4	Я могу сходить, госпожа Яэко.	我可以去，八重子夫人。
371825	hub1_teahouse_2_5	Момо, ты нюня и плакса. Ты все испоганишь. Поэтому пойти должна Цуру.	桃，你就是个爱哭的软蛋。你会搞砸一切的。所以该去的人是鹤。
371826	hub1_teahouse_2_6	Вы оглохли, госпожа Яэко? Я СКАЗАЛА, Я НИКУДА НЕ ПОЙДУ!	您聋了吗，八重子夫人？我说了，我哪儿都不去！
371827	hub1_teahouse_2_7	Как будто у тебя есть выбор! Запомни, соплячка, ты моя собственность!	好像你还有得选似的！给我记住，臭丫头，你可是我的财产！
371828	hub1_teahouse_2_8	Пока я приношу больше всего мон чайному домику, то могу делать что захочу.	只要我还在为茶屋赚最多的钱，我想做什么都行。
371829	hub1_teahouse_2_9	Ах, ты мелкая дрянь…	啊，你这小贱货……
371830	hub1_teahouse_2_10	Извините, дамы, можно помешать вашей беседе…	抱歉，女士们，能否打扰一下你们的谈话……
371831	hub1_teahouse_2_11	А вам что надо, оборванцы?	你们又有什么事，穷酸鬼？
371832	hub1_teahouse_2_12	По вам сразу видно, что у вас нет денег, чтобы даже рядом с чайным домиком постоять.	一看就知道你们连站在茶屋旁边的钱都没有。
371833	hub1_teahouse_2_13	Как хорошо, что мои кулаки бесплатные.	幸好我的拳头是免费的。
371834	hub1_teahouse_2_14	Извините, нам просто нужно забрать угря, которого вам продали утром.	抱歉，我们只是需要取回早上卖给你们的那条鳗鱼。
371835	hub1_teahouse_2_15	АХХАХАХА, мальчики, у вас проблемы с вашими нефритовыми жезлами?	啊哈哈哈哈，小伙子们，你们的玉茎出问题了吗？
371836	hub1_teahouse_2_16	Че?	啥？
371837	hub1_teahouse_2_17	Просто порошок из этой рыбы помогает мужчинам, чтобы их… жезл… ну, дольше…	只是这种鱼的粉末能帮助男人让他们的……茎……嗯，更持久……
371838	hub1_teahouse_2_18	По ним видно, что они нуждаются в этом.	一看就知道他们需要这个。
371839	hub1_teahouse_2_19	ВСЕ! Хорошо, что мне все равно кому бить морду.	够了！反正我揍谁的脸都无所谓。
371840	hub1_teahouse_2_20	Потише, потише, мальчик. Угря уже приготовили на кухне и подали клиентам.	冷静点，冷静点，孩子。鳗鱼已经在厨房做好端给客人了。
371841	hub1_teahouse_2_21	Ты опоздал, к сожалению.	可惜你来晚了。
371842	hub1_teahouse_2_22	Да и не советую тебе размахивать кулаками. У меня связи по всему городу.	而且我也不建议你随便挥拳头。我在城里到处都有关系。
371843	hub1_teahouse_2_23	Стоит мне щелкнуть пальцами, и они узнают о том, что в Трущобах скрывается дзинко.	只要我打个响指，他们就会知道贫民窟里藏着一个忍狐。
371844	hub1_teahouse_2_24	А че, твои гейши много где бывают?	咋的，你的艺伎们经常到处跑？
371845	hub1_teahouse_2_25	Да, обслуживают клиентов по всему городу.	是啊，她们在全城各处接待客人。
371846	hub1_teahouse_2_26	А в Архивах?	那档案馆呢？
371847	hub1_teahouse_2_27	Ближе к делу, молодой человек.	年轻人，说正事吧。
371848	hub1_teahouse_2_28	Мне нужно как то скрытно попасть в Императорские архивы.	我需要想办法悄悄潜入帝国档案馆。
371849	hub1_teahouse_2_29	Как я понимаю твои гейши знают как?	我猜你的艺伎们知道怎么进去？
371850	hub1_teahouse_2_30	Какое совпадение. У меня предложение, которое будет выгодно нам обоим, молодой человек.	真巧啊。年轻人，我有个对我们双方都有利的提议。
371851	hub1_teahouse_2_31	Доставь это послание нашему человеку в Нижнем Городе и он даст тебе ключ от туннелей под городом.	把这封信送到下城区我们的人手里，他会给你通往城市地下隧道的钥匙。
371852	hub1_teahouse_2_32	Там можно попасть в Архив.	从那里可以进入档案馆。
371853	hub1_teahouse_2_33	Сделка?	成交？
371854	hub1_teahouse_2_34	Уговор.	一言为定。
371855	hub1_teahouse_2_35	Леон, ты с ума сошел? Как ты проберешься через Нижний город?	莱昂，你疯了吗？你怎么穿过下城区。
371856	hub1_teahouse_2_36	По крышам.	走屋顶。
371857	hub1_teahouse_2_37	Мне нравится твой настрой.	我喜欢你的态度。
371858	hub1_teahouse_2_38	Я думаю у барахольщика Хадзуо ты найдешь что-нибудь, что поможет тебе в этом пути.	我想在旧货贩子哈祖奥那儿你能找到些对旅途有帮助的东西。
371859	hub1_teahouse_2_39	Что именно?	具体是什么？
371860	hub1_teahouse_2_40	Он же барахольщик. Какое-нибудь барахло.	他就是个收破烂的。随便什么破烂玩意儿。
371861	hub1_teahouse_2_41	Ладно, я загляну к нему.	行吧，我去找他看看。
371862	hub1_scrappy_2_1	А, мои племяннички вернулись!	啊，我的侄子们回来了！
371863	hub1_scrappy_2_2	В поисках знаний, или вас привела нужда?	是来寻求知识，还是迫于需要？
371864	hub1_scrappy_2_3	Нужно что-то, чтобы по крышам пройти.	需要点能在屋顶上行走的东西。
371865	hub1_scrappy_2_4	По крышам, говорите…	屋顶行走，你说……
371866	hub1_scrappy_2_5	Ах! Это напоминает мне о мостах из бамбука времён императора Акито!	啊！这让我想起了明人天皇时代的竹桥！
371867	hub1_scrappy_2_6	Знаете ли вы, что его войска…	你们可知道他的军队……
371868	hub1_scrappy_2_7	Ты уверен, что у тебя в лавке вообще есть хоть что-то полезное?	你确定你这破店里真有什么有用的东西吗？
371869	hub1_scrappy_2_8	Вот, к примеру, веер придворной дамы.	比如，宫廷仕女的扇子。
371870	hub1_scrappy_2_9	Когда она убегала к любовнику, этот звук маскировал её шаги…	她偷会情郎时，这声响能掩盖她的脚步声……
371871	hub1_scrappy_2_10	Может, у тебя есть ещё бамбуковая зубочистка? Тоже пригодится, ага.	要不你再给根竹牙签？肯定也用得上，是吧。
371872	hub1_scrappy_2_11	Хадзуо, может быть, что-то попрактичнее?	哈祖奥，有没有更实用的东西？
371873	hub1_scrappy_2_12	А это — маска актёра.	这是演员的面具。
371874	hub1_scrappy_2_13	Один вор использовал её, чтобы стоять неподвижно на площади и притворяться статуей…	有个小偷用它站在广场上一动不动，假装成雕像……
371875	hub1_scrappy_2_14	ВСЁ, ХВАТИТ! Мне не нужна коллекция пиздежа!	够了！我他妈不需要这些垃圾收藏！
