unit_id	context	ru_source	target
370843	hub1_overlook_1_5	А тут как раз рамен подают. Пойдем!	ちょうどラーメンが出てるよ。行こう！
370844	hub1_ramen_1_1	Это что за фигня?!	なんだこりゃ？！
370845	hub1_ramen_1_2	Это рамен. Никогда такого не пробовал что ли?	ラーメンだよ。食べたことないの？
370846	hub1_ramen_1_3	Нет. У нас в деревне такого не готовили.	ああ。俺の村じゃこんなの作らなかった。
370847	hub1_ramen_1_4	А потом я ел только… с пола…	それからは…床からしか…食べてなくて…
370848	hub1_ramen_1_5	Ясно.	なるほど。
370849	hub1_ramen_1_6	Попробуй скорее. Тебе понравится.	早く食べてみて。気に入るよ。
370850	hub1_ramen_1_7	ЕБАТЬ. КАК. ВКУСНО.	クソうまい！
370851	hub1_ramen_1_9	Я всегда говорю. Ешь рамен - БУДЕШЬ КАК КАМЕНЬ!	いつも言ってるだろ。ラーメン食えば石のように強くなるぜ！
370852	hub1_ramen_1_10	ЗАТКНИСЬ, СТАРЫЙ! Не приставай к ним!	黙れ、ジジイ！あの人たちに構うな！
370853	hub1_ramen_1_11	Да я ничего не делал!	何もしてないってば！
370854	hub1_ramen_1_12	Вот и не делай!	だったらするな！
370855	hub1_ramen_1_13	Нам нужно где-то остановиться.	どこか泊まる場所が必要ですね。
370856	hub1_ramen_1_14	Мне все равно!	どうでもいいぜ！
370857	hub1_ramen_1_15	Я хочу только узнать, кому продали мою сестру!	俺はただ、妹が誰に売られたか知りたいだけだ！
370858	hub1_ramen_1_16	И как ты это сделаешь?	どうやって？
370859	hub1_ramen_1_17	Без понятия.	知るかよ。
370860	hub1_ramen_1_18	Нам нужна комната на несколько дней.	数日間、部屋を借りたいのですが。
370861	hub1_ramen_1_19	Отлично! А мне нужны постояльцы!	良かった！宿泊客が欲しかったんだ！
370862	hub1_ramen_1_20	Ты подслушивал?	盗み聞きしてたのか？
370863	hub1_ramen_1_21	Так я всегда подслушиваю.	いつも聞いてるよ。
370864	hub1_ramen_1_22	Вы можете спать в подсобке за раменной.	ラーメン屋の裏の物置で寝ていいよ。
370865	hub1_ramen_1_23	Только учтите! Все шиитаке посчитаны.	ただしな！シイタケは全部数えてあるからな！
370866	hub1_ramen_1_24	… что за нахрен шиитаке…	…シイタケって何だよ…
370867	hub1_ramen_1_25	Мы бы с радостью у вас остановились.	喜んでお世話になります。
370868	hub1_ramen_1_26	Но у нас совсем немного денег.	ですが、お金がほとんどなくて。
370869	hub1_ramen_1_27	А мне и не нужны деньги.	金はいらねえよ。
370870	hub1_ramen_1_28	Я на вас новые рецепты раменов опробую! По рукам?	お前らで新しいラーメンのレシピ試させてくれ！いいな？
370871	hub1_ramen_1_29	По рукам!	いいぜ！
370872	hub1_ramen_1_30	А нам бы еще какого-нибудь проводника для города…	街の案内人も何人か欲しいんだけど…
370873	hub1_ramen_1_31	Мы тут совсем не ориентируемся…	僕たち、ここら辺の地理が全然わからなくて…
370874	hub1_ramen_1_32	Никто из наших отсюда носа не высунет в Столицу…	うちの者で首都に出るような奴はおらん…
370875	hub1_ramen_1_33	Хотя, загляните в чайный домик.	まあ、茶屋を覗いてみな。
370876	hub1_ramen_1_34	Девочки госпожи Яэко частенько в городе бывают.	八重子様の娘たちはよく街に出てるからな。
370877	hub1_ramen_1_35	Как их найти?	どうやって見つける？
370878	hub1_ramen_1_36	Вот тут у нас главное место Рыбного тупика - моя раменная!	ここが魚の袋小路のメインスポット、わしのラーメン屋じゃ！
370879	hub1_ramen_1_37	Но это вы и так знаете.	まあ、それはお前らも知ってるだろうが。
370880	hub1_ramen_1_38	Пойдете вот сюда - окажетесь на пристани.	こっちへ行けば桟橋に出るぜ。
370881	hub1_ramen_1_39	Вот на этот корабль лучше не соваться.	あの船には近づかない方がいい。
370882	hub1_ramen_1_40	Если конечно не хотите встретиться с морскими волками.	海の狼どもに会いたくなければな。
370883	hub1_ramen_1_41	Свернете сюда и окажетесь в банях, шикарное место для отдыха.	ここを曲がれば銭湯だ、くつろげるぜ。
370884	hub1_ramen_1_42	Тут будет лавка травника,	ここが薬草屋で、
370885	hub1_ramen_1_43	а тут барахолка.	ここが骨董屋だ。
370886	hub1_ramen_1_44	А прямо над нами находится чайный домик.	真上には茶屋がある。
370887	hub1_ramen_1_45	Если запутаетесь, изучите нашу карту.	迷ったら地図を見ろ。
370888	hub1_ramen_1_46	Ясно, погнали.	わかった、行くぜ。
370889	hub1_fisherman_quest_1_1	Вот что еще вспомнил…	もう一つ思い出した…
370890	hub1_fisherman_quest_1_2	Может сделаете для меня кое-чего, молодежь?	若い衆、わしのために一つ頼みを聞いてくれんか？
370891	hub1_fisherman_quest_1_3	А то мне самому лень.	自分で行くのは面倒でな。
370892	hub1_fisherman_quest_1_4	Вам по пути!	ついでだしな！
370893	hub1_fisherman_quest_1_5	Ладно, что нужно?	わかった、何だ？
370894	hub1_fisherman_quest_1_6	Заберите у рыбака на пристани нефритового угря…	桟橋の漁師から翡翠のウナギをもらってきて…
370895	hub1_fisherman_quest_1_7	Приготовлю божественный рамен!	神々しいラーメンを作るぞ！
370896	hub1_fisherman_quest_1_8	Всего-то? Да без проблем.	それだけか？ 問題ないぜ。
370897	hub1_fisherman_quest_1_9	Сейчас вообще не до того, извини.	今はそれどころじゃない、悪い。
370898	hub1_fisherman_quest_1_10	Эх, ладно. Выгуляю свои старые кости.	ええい、仕方ない。この老いぼれが自分で歩くか。
370899	hub1_teahouse_1_1	Ну и кто это у нас?	さて、こちらはどなたですか？
370900	hub1_teahouse_1_2	О-о-о… какой милый лисёнок.	おーおーお…なんて可愛い子狐なの。
370901	hub1_teahouse_1_3	И симпатичный наг…	それに綺麗なナーガ…
370902	hub1_teahouse_1_4	Даже не начинайте.	ふざけるな。
370903	hub1_teahouse_1_5	А зачем тогда пришли?	じゃあ何しに来たの？
370904	hub1_teahouse_1_6	Чайный домик — не приют для бездомных.	茶屋は浮浪者の避難所じゃないわよ。
370905	hub1_teahouse_1_7	Мне нужен сопровождающий в город.	街まで案内してくれる奴が必要だ。
370906	hub1_teahouse_1_8	ТЕБЕ?!	あんたが⁈
370907	hub1_teahouse_1_9	Сопровождающий для дзинко?!	忍狐の案内役⁈
370908	hub1_teahouse_1_10	Мальчик, половина Империи захочет сдать за награду раньше…	坊や、帝国の半分は褒賞目当てにすぐにお前を売り飛ばすぞ…
370909	hub1_teahouse_1_11	Чем ты дойдёшь до соседней улицы.	隣の通りまで辿り着く前にね。
370910	hub1_teahouse_1_12	Да понял я уже, хватит ржать.	わかったわかった、笑うのはもういいぜ。
370911	hub1_teahouse_1_13	А куда тебе вообще надо?	てめえ、そもそもどこに行くつもりだ？
370912	hub1_teahouse_1_14	Вообще… нам нужна информация о дзинко. Документы, отчеты…	実は…忍狐についての情報が必要なんです。書類や報告書…
370913	hub1_teahouse_1_15	Может подскажите, где ее можно найти?	どこで見つけられるか、ご存じですか？
370914	hub1_teahouse_1_16	Вам нужно в Архивы.	帝国書庫へ行く必要がありますわ。
370915	hub1_teahouse_1_17	Там хранятся все старые документы Империи.	あそこには帝国の古い書類が全て保管されております。
370916	hub1_teahouse_1_18	И как туда попасть?	で、どうやって入るんだ？
370917	hub1_teahouse_1_19	Какое совпадение.	偶然ですねえ。
370918	hub1_teahouse_1_20	У меня предложение, которое будет выгодно нам обоим, молодой человек.	双方にとって有益な提案がございますの、若い方。
370919	hub1_teahouse_1_21	Доставь это послание нашему человеку в Нижнем Городе…	この手紙を下町の者へ届けてください…
370920	hub1_teahouse_1_22	И он даст тебе ключ от туннелей под городом.	そして奴が街の地下トンネルへの鍵を渡すだろう。
370921	hub1_teahouse_1_23	Там можно попасть в Архив.	そこから書庫へ行ける。
370922	hub1_teahouse_1_24	Сделка?	取引か？
370923	hub1_teahouse_1_25	Уговор.	決まりだ。
370924	hub1_teahouse_1_26	Леон, ты с ума сошел? Как ты проберешься через Нижний город?	レオン、正気か？どうやって下町を通り抜けるつもりだ？
370925	hub1_teahouse_1_27	По крышам.	屋根伝いだ。
370926	hub1_teahouse_1_28	Ой, какой самоуверенный.	まあ、自信家ね。
370927	hub1_teahouse_1_29	Мне нравится.	気に入ったわ。
370928	hub1_teahouse_1_30	Мне тоже.	私もね。
370929	hub1_teahouse_1_31	Я думаю у барахольщика Хадзуо ты найдешь что-нибудь…	骨董屋のハズオなら何か見つかると思う…
370930	hub1_teahouse_1_32	Что поможет тебе в этом пути.	この旅路でお前を助けるものじゃ。
370931	hub1_teahouse_1_33	Что именно?	具体的には何だ？
370932	hub1_teahouse_1_34	Он же барахольщик. Какое-нибудь барахло.	あの古物商じゃ。何かガラクタを。
370933	hub1_teahouse_1_35	Ладно, я загляну к нему.	わかった、あいつを訪ねてみるぜ。
370934	hub1_scrappy_1_1	А, мои племяннички вернулись!	おお、甥っ子たちが戻ってきたのか！
370935	hub1_scrappy_1_2	В поисках знаний, или вас привела нужда?	知識を求めてか、それとも困り事か？
370936	hub1_scrappy_1_3	Нужно что-то, чтобы по крышам пройти.	屋根伝いに進むための何かが必要なんだ。
370937	hub1_scrappy_1_4	По крышам, говорите…	屋根伝い、とな…
370938	hub1_scrappy_1_5	Ах! Это напоминает мне о мостах из бамбука времён императора Акито!	あっ！これはアキト帝時代の竹橋を思い出すわい！
370939	hub1_scrappy_1_6	Знаете ли вы, что его войска…	ご存知か？あの軍隊は…
370940	hub1_scrappy_1_7	Ты уверен, что у тебя в лавке вообще есть хоть что-то полезное?	てめえの店にマジで役に立つもんがあるのかよ？
370941	hub1_scrappy_1_8	Вот, к примеру, веер придворной дамы.	例えば、宮廷婦人の扇子じゃ。
370942	hub1_scrappy_1_9	Когда она убегала к любовнику, этот звук маскировал её шаги…	彼女が恋人に会いに行く時、この音が足音を隠したのじゃ…
370943	hub1_scrappy_1_10	Может, у тебя есть ещё бамбуковая зубочистка?	竹の爪楊枝とかねえのか？
370944	hub1_scrappy_1_11	Тоже пригодится, ага.	それも役に立つぜ、へっ。
370945	hub1_scrappy_1_12	Хадзуо, может быть, что-то попрактичнее?	ハズオ、もう少し実用的なものはありませんか？
370946	hub1_scrappy_1_13	А это — маска актёра.	これは役者の面じゃ。
370947	hub1_scrappy_1_14	Один вор использовал её, чтобы стоять неподвижно на площади и притворяться статуей…	ある泥棒がこれを使って、広場でじっと立ち、像のふりをしていたのじゃ…
370948	hub1_scrappy_1_15	ВСЁ, ХВАТИТ! Мне не нужна коллекция пиздежа!	もういい！　クソどうでもいい話はたくさんだ！
370949	hub1_scrappy_1_16	О! Инструмент кровельщиков.	おお！　屋根職人の道具じゃ。
370950	hub1_scrappy_1_17	С его помощью поднимали черепицу! Для тебя то, что нужно.	これで瓦を上げたんだ！お前にはぴったりだ。
370951	hub1_scrappy_1_18	Наконец-то. Хоть раз твой мусор оказался в тему.	やっとか。お前のガラクタが役に立つなんて初めてだぜ。
370952	hub1_scrappy_1_19	Спасибо, Хадзуо.	ありがとう、ハズオ。
370953	hub1_scrappy_1_20	История всегда знает, когда подоспеть.	歴史はいつだって、ちょうどいい時に現れるものさ。
370954	hub1_fisherman_quest_2_1	Малыш, а ты не видел тут рыбака?	坊や、ここで漁師さんを見かけなかった？
370955	hub1_fisherman_quest_2_2	Не мешайте мне, я занят.	邪魔しないで、忙しいんだ。
370956	hub1_fisherman_quest_2_3	Пока не сделаю, меня не трогайте.	終わるまで、放っておいて。
370957	hub1_fisherman_quest_2_4	И че ты делаешь?	で、何してんだ？
370958	hub1_fisherman_quest_2_5	Хочу чтобы моя лягушка допрыгала до корабля.	俺のカエルがあの船まで飛びたいんだ。
370959	hub1_fisherman_quest_2_6	Дай сюда!	よこせ！
370960	hub1_fisherman_quest_2_7	Я ЩАС КОМУ ТО УШИ ПООТРЫВАЮ!	今すぐ誰かの耳を引きちぎってやる！
370961	hub1_fisherman_quest_2_8	Твоя лягушка в трюме. Ну че, где рыбак?	お前のカエルは船倉にあるぜ。で、漁師はどこだ？
370962	hub1_fisherman_quest_2_9	Вау! Какой ты сильный!	わあ！すごく強いんだね！
370963	hub1_fisherman_quest_2_10	Да, дядя Унаги как всегда пьет, наверное. В банях.	うん、ウナギおじさんは相変わらず飲んでるよ、多分。銭湯で。
370964	hub1_fisherman_quest_2_11	Меня это начинает раздражать.	こいつにはうんざりしてきたぜ。
370965	hub1_fisherman_quest_2_12	Это разве не легкое задание?	これって簡単な依頼じゃないのか？
370966	hub1_fisherman_quest_2_13	Спасибо, мальчик! Ты нам очень помог!	ありがとう、坊や！君はとても助けてくれたよ！
370967	hub1_fisherman_quest_2_14	Идем в баню.	銭湯へ行くぜ。
370968	hub1_guard_1_1	Смотри!	見て！
370969	hub1_guard_1_2	За твою голову назначили награду!	お前の首に賞金がかかってる！
370970	hub1_guard_1_3	10 тысяч мон!	1万文！
370971	hub1_guard_1_4	Научись считать - ваще та 100 тысяч мон!	数え方を覚えろよ、てめえ、こいつは10万文だぜ！
370972	hub1_guard_1_5	Я только приехал, а уже надо ломать морды.	着いたばっかりなのに、もう顔をぶん殴らなきゃなんねえのかよ。
370973	hub1_guard_1_6	Не-не-не, мне столько не платят, шобы я даже смотрел в твою сторону.	やめろやめろ、俺がてめえの方なんか見るために払われる金じゃねえんだよ。
370974	hub1_guard_1_7	Вы в баню шли? Вот и идите. Иннара в помощь.	銭湯に行くんだろ？行けよ。インナラのご加護を。
370975	hub1_fisherman_quest_3_1	О, новые клиенты? Заходите, располагайтесь.	おお、新しい客か？入ってくつろいでくれ。
370976	hub1_fisherman_quest_3_2	А ничего, что мы нелюди?	俺たち非人だけど、いいのか？
370977	hub1_fisherman_quest_3_3	Мне все равно шерстяной ты или кожаный.	毛皮だろうが革だろうが、俺には関係ねえ。
370978	hub1_fisherman_quest_3_4	Хорошая баня нужна всем.	いい銭湯は誰にだって必要だ。
370979	hub1_fisherman_quest_3_5	Да и у нас тут не такое не смотрят.	それに、ここじゃそんなの気にしねえよ。
370980	hub1_fisherman_quest_3_6	Мокрая шерсть воняет.	濡れた毛は臭いぜ。
370981	hub1_fisherman_quest_3_7	Вот кого я не люблю, так это алкоголиков.	俺が嫌いなのは酔っ払いだ。
370982	hub1_fisherman_quest_3_8	…	…
370983	hub1_fisherman_quest_3_9	Ну да, я дал ему саке. Но кто же знал, что он так нажрется.	ああ、俺が酒をやったんだ。だがあいつがそんなに酔うとはな。
370984	hub1_fisherman_quest_3_10	Хотя… он каждый раз так нажирается.	まあ…いつもあんなに飲んでるけどな。
370985	hub1_fisherman_quest_3_11	Рыбак Унаги?	漁師のウナギか？
370986	hub1_fisherman_quest_3_12	Че надо?! Я отдыхаю.	なんだよ？！休んでるんだ。
370987	hub1_fisherman_quest_3_13	Ты меня достал.	お前にはうんざりだ。
370988	hub1_fisherman_quest_3_14	Ребят, выведите этого алкаша и сможете за мой счет потом попариться.	おい、この酔っぱらいを外に連れ出してくれ。そしたら俺の奢りでサウナに入れてやる。
370989	hub1_fisherman_quest_3_15	Слышь!	おい！
370990	hub1_fisherman_quest_3_16	Нам нужен нефритовый угорь для раменщика. Ты его поймал.	ラーメン屋のために翡翠のウナギが必要なんだ。捕まえたか？
370991	hub1_fisherman_quest_3_17	Может и поймал! А может и не поймал…	捕まえたかもしれねえ！　捕まえてないかもしれねえ…
370992	hub1_fisherman_quest_3_18	Тащи опохмел. Без этого я с места не сдвинусь.	二日酔いの薬を持ってこい。これがなきゃ動けねえ。
370993	hub1_fisherman_quest_3_19	Я тебя сейчас сам двину!	今すぐ動かしてやるぜ！
370994	hub1_fisherman_quest_3_20	Леон, успокойся. Я могу легко сделать то, что приведет его в чувство.	レオン、落ち着いて。簡単に彼を正気に戻せるものを作れるよ。
370995	hub1_fisherman_quest_3_21	Нужно лишь немного трав.	少しの薬草だけが必要なんだ。
370996	hub1_fisherman_quest_3_22	Здесь должна быть лавка травника.	ここに薬草屋があるはずだ。
370997	hub1_fisherman_quest_3_23	Ну пойдем поищем.	よし、探しに行くか。
370998	hub1_asuna_archive_1_1	О, приятно увидеть новый лица в Трущобах.	あら、スラム街に新しい顔が見られるなんて嬉しいわ。
370999	hub1_asuna_archive_1_2	Особенно такие необычные, как у вас.	特にあなた達のような珍しい顔はね。
371000	hub1_asuna_archive_1_3	Да, мы только приехали!	はい、僕たちは着いたばかりです！
371001	hub1_asuna_archive_1_4	Я еще не видел такой большой лавки с травами!	こんな大きな薬草屋さんは初めて見ました！
371002	hub1_asuna_archive_1_5	У вас тут столько всего! Даже желтый многолетник есть!	ここには何でもありますね！黄色い多年草まで！
371003	hub1_asuna_archive_1_6	Я его давно не видел.	ずっと見かけていませんでした。
371004	hub1_asuna_archive_1_7	Может хватит трепаться? Мы вроде по делу пришли.	おい、喋ってる場合か？用事があるんだろ。
371005	hub1_asuna_archive_1_8	Или мне вас оставить вдвоем?	二人きりにしてやるか？
371006	hub1_asuna_archive_1_9	Можешь и оставить. Я не против.	そうしてもいいわよ。構わないから。
371007	hub1_asuna_archive_1_10	Думаю, двоим нагам всегда есть о чем поговорить…	ナーガ同士、話すことくらいあるでしょう…
371008	hub1_asuna_archive_1_11	А у тебя горячее сердце. Я чувствую даже отсюда.	あなた、熱い心の持ち主ね。ここからでも感じるわ。
371009	hub1_asuna_archive_1_12	Наверное, как и у всех дзинко	たぶん、他の忍狐たちと同じようにね
371010	hub1_asuna_archive_1_13	И много ты видела дзинко?	で、お前は忍狐をたくさん見たことあるのか？
371011	hub1_asuna_archive_1_14	Ты первый. Они же главные враги империи, так что их всех переловили.	お前が初めてだよ。奴らは帝国の主要な敵だからな、全員捕まえられちまったんだ。
371012	hub1_asuna_archive_1_15	Я удивлена, что ты разгуливаешь без ошейника.	首輪なしで歩き回ってるのに驚いたよ。
371013	hub1_asuna_archive_1_16	Тут за каждым дзинко учет и слежка, не дай боги хоть один сбежит.	ここでは忍狐一人一人に記録と監視がついてるんだ、一匹でも逃がしたら大変だ。
371014	hub1_asuna_archive_1_17	И где этот «учет» можно посмотреть?	その「記録」ってどこで見られるんだ？
371015	hub1_asuna_archive_1_18	Я точно не знаю, но… я бы искала в Императорских архивах.	正確には知らないけど…帝国書庫を探すだろうね。
371016	hub1_asuna_archive_1_19	Там же буквально ВСЯ информация в Империи хранится.	そこには帝国のあらゆる情報が文字通り保管されてるから。
371017	hub1_asuna_archive_1_20	Наконец-то хоть что- то полезное!	やっとまともな情報か！
371018	hub1_asuna_archive_1_21	Вообще мы хотели купить сушёный корень имбиря и чёрный лотос.	実は乾燥生姜と黒蓮が欲しかったんだ。
371019	hub1_asuna_archive_1_22	У тебя найдется?	持ってる？
371020	hub1_asuna_archive_1_23	У тебя найдется?	持ってる？
371021	hub1_asuna_archive_1_24	Для тебя все найдется.	あなたのためなら何でも揃えてあげるわ。
371022	hub1_asuna_archive_1_25	Теперь понятно где искать информацию об Аки.	これでアキの情報を探す場所がわかったぜ。
371023	hub1_fisherman_quest_4_1	Ух, сразу жить захотелось. Спасибо вам, ребятки.	おお、急に生きる気力が湧いてきたよ。ありがとな、若いの。
371024	hub1_fisherman_quest_4_2	Угорь где?	ウナギはどこだ？
371025	hub1_fisherman_quest_4_3	Да я его продал в гейшам в чайном домике.	あれは茶屋の芸者さんに売っちゃったよ。
371026	hub1_fisherman_quest_4_4	Они мои любимые покупательницы.	あの子たちは俺のお気に入りのお客さんなんだ。
371027	hub1_fisherman_quest_4_5	БЛЯЯЯЯЯ…	クソォォォォ…
371028	hub1_fisherman_quest_4_6	Ладно. Чайный домик.	仕方ねえ。茶屋か。
371029	hub1_teahouse_2_1	Цуру, ты доставишь послание.	ツル、あなたが手紙を届けなさい。
371030	hub1_teahouse_2_2	Вынуждена отказать, госпожа Яэко. Я не хочу, чтобы меня видели в этом районе.	お断りします、八重子様。あの界隈で私が見られるのはごめんです。
371031	hub1_teahouse_2_3	Купец Сэго подумает, что я обслуживаю его конкурентов. А он мой лучший клиент.	瀬後商人が競合相手の相手をしていると思い込むでしょう。彼は私の最高のお客様ですから。
371032	hub1_teahouse_2_4	Я могу сходить, госпожа Яэко.	私が行けます、八重子様。
371033	hub1_teahouse_2_5	Момо, ты нюня и плакса. Ты все испоганишь. Поэтому пойти должна Цуру.	モモ、お前は泣き虫で弱虫だ。全部台無しにする。だからツルが行くべきだ。
371034	hub1_teahouse_2_6	Вы оглохли, госпожа Яэко? Я СКАЗАЛА, Я НИКУДА НЕ ПОЙДУ!	耳が遠いのですか、八重子様？行かないって言ったでしょうが！
371035	hub1_teahouse_2_7	Как будто у тебя есть выбор! Запомни, соплячка, ты моя собственность!	選択肢があると思ってるのか！覚えておけ、小娘、お前は俺の所有物だ！
371036	hub1_teahouse_2_8	Пока я приношу больше всего мон чайному домику, то могу делать что захочу.	私が茶屋に一番多くの文をもたらしている限り、好きなようにできるわ。
371037	hub1_teahouse_2_9	Ах, ты мелкая дрянь…	ああ、この小賢しい小娘め…
371038	hub1_teahouse_2_10	Извините, дамы, можно помешать вашей беседе…	失礼ですが、お嬢様方、お話の邪魔をしてもよろしいでしょうか…
371039	hub1_teahouse_2_11	А вам что надо, оборванцы?	お前ら何の用だ、ぼろぼろ野郎？
371040	hub1_teahouse_2_12	По вам сразу видно, что у вас нет денег, чтобы даже рядом с чайным домиком постоять.	お前ら金がなさそうなのは一目瞭然だぜ、茶屋の近くにすら立ってられないくらいだ。
371041	hub1_teahouse_2_13	Как хорошо, что мои кулаки бесплатные.	俺の拳がタダで使えるのはありがてえな。
371042	hub1_teahouse_2_14	Извините, нам просто нужно забрать угря, которого вам продали утром.	すみません、今朝売られたウナギを回収したいだけなんです。
371043	hub1_teahouse_2_15	АХХАХАХА, мальчики, у вас проблемы с вашими нефритовыми жезлами?	アハハハハ、坊ちゃんたち、翡翠の竿に問題でもあるの？
371044	hub1_teahouse_2_16	Че?	は？
371045	hub1_teahouse_2_17	Просто порошок из этой рыбы помогает мужчинам, чтобы их… жезл… ну, дольше…	その魚の粉は男の…竿が…えっと、長く…
371046	hub1_teahouse_2_18	По ним видно, что они нуждаются в этом.	彼らにはそれが必要そうだわ。
371047	hub1_teahouse_2_19	ВСЕ! Хорошо, что мне все равно кому бить морду.	もういい！ 誰の顔をぶっ飛ばしても構わねえからな。
371048	hub1_teahouse_2_20	Потише, потише, мальчик. Угря уже приготовили на кухне и подали клиентам.	落ち着きなさい、子よ。ウナギはもう調理されて客に出てしまったわ。
371049	hub1_teahouse_2_21	Ты опоздал, к сожалению.	残念だが、遅かったのよ。
371050	hub1_teahouse_2_22	Да и не советую тебе размахивать кулаками. У меня связи по всему городу.	拳を振り回すのはお勧めしませんよ。この街のあちこちに私の繋がりがありますから。
371051	hub1_teahouse_2_23	Стоит мне щелкнуть пальцами, и они узнают о том, что в Трущобах скрывается дзинко.	指を鳴らせば、スラム街に忍狐が潜んでいることを連中に知らせることができますわ。
371052	hub1_teahouse_2_24	А че, твои гейши много где бывают?	おい、お前の芸者たちはあちこち行くのか？
371053	hub1_teahouse_2_25	Да, обслуживают клиентов по всему городу.	ええ、街中の客のところへ伺っていますわ。
371054	hub1_teahouse_2_26	А в Архивах?	帝国書庫には？
371055	hub1_teahouse_2_27	Ближе к делу, молодой человек.	本題に入りなさい、若い人。
371056	hub1_teahouse_2_28	Мне нужно как то скрытно попасть в Императорские архивы.	帝国書庫にこっそり入る方法が必要なんだ。
371057	hub1_teahouse_2_29	Как я понимаю твои гейши знают как?	俺の考えでは、お前の芸者たちが方法を知ってるんだろ？
371058	hub1_teahouse_2_30	Какое совпадение. У меня предложение, которое будет выгодно нам обоим, молодой человек.	偶然ですね。お互いにとって都合の良い提案がありますわ、若い人。
371059	hub1_teahouse_2_31	Доставь это послание нашему человеку в Нижнем Городе и он даст тебе ключ от туннелей под городом.	この手紙を下町の私たちの者に届けてください。彼が街の地下のトンネルへの鍵を渡しますから。
371060	hub1_teahouse_2_32	Там можно попасть в Архив.	そこから書庫へ行けるのじゃ。
371061	hub1_teahouse_2_33	Сделка?	取引じゃな？
371062	hub1_teahouse_2_34	Уговор.	了解だぜ。
371063	hub1_teahouse_2_35	Леон, ты с ума сошел? Как ты проберешься через Нижний город?	レオン、正気か？下町をどうやって抜けるつもりだ。
371064	hub1_teahouse_2_36	По крышам.	屋根伝いだ。
371065	hub1_teahouse_2_37	Мне нравится твой настрой.	その心意気は気に入ったのう。
371066	hub1_teahouse_2_38	Я думаю у барахольщика Хадзуо ты найдешь что-нибудь, что поможет тебе в этом пути.	あの雑貨屋のハズオなら、道中の助けになるものを探せるじゃろう。
371067	hub1_teahouse_2_39	Что именно?	具体的には？
