unit_id	context	ru_source	target
372063	hub1_ramen_1_33	Хотя, загляните в чайный домик.	不過，你們可以去茶館看看。
372064	hub1_ramen_1_34	Девочки госпожи Яэко частенько в городе бывают.	八重子小姐的女孩們經常在城裡。
372065	hub1_ramen_1_35	Как их найти?	怎麼找到她們？
372066	hub1_ramen_1_36	Вот тут у нас главное место Рыбного тупика - моя раменная!	這裡就是魚巷最重要的地點——我的拉麵店！
372067	hub1_ramen_1_37	Но это вы и так знаете.	不過你們也知道。
372068	hub1_ramen_1_38	Пойдете вот сюда - окажетесь на пристани.	從這裡走——你就會到碼頭了。
372069	hub1_ramen_1_39	Вот на этот корабль лучше не соваться.	這艘船最好別靠近。
372070	hub1_ramen_1_40	Если конечно не хотите встретиться с морскими волками.	除非你想見見那些海狼。
372071	hub1_ramen_1_41	Свернете сюда и окажетесь в банях, шикарное место для отдыха.	從這裡轉彎，你就會到澡堂了，那裡是個放鬆的好地方。
372072	hub1_ramen_1_42	Тут будет лавка травника,	這裡會有個藥草店，
372073	hub1_ramen_1_43	а тут барахолка.	這裡則是跳蚤市場。
372074	hub1_ramen_1_44	А прямо над нами находится чайный домик.	茶館就在我們正上方。
372075	hub1_ramen_1_45	Если запутаетесь, изучите нашу карту.	如果你迷路了，就看看我們的地圖吧。
372076	hub1_ramen_1_46	Ясно, погнали.	知道了，走吧。
372077	hub1_fisherman_quest_1_1	Вот что еще вспомнил…	我又想起一件事……
372078	hub1_fisherman_quest_1_2	Может сделаете для меня кое-чего, молодежь?	年輕人，能幫我做點事嗎？
372079	hub1_fisherman_quest_1_3	А то мне самому лень.	我自己懶得動。
372080	hub1_fisherman_quest_1_4	Вам по пути!	反正你們順路！
372081	hub1_fisherman_quest_1_5	Ладно, что нужно?	好吧，需要什麼？
372082	hub1_fisherman_quest_1_6	Заберите у рыбака на пристани нефритового угря…	去碼頭找漁夫拿玉鰻……
372083	hub1_fisherman_quest_1_7	Приготовлю божественный рамен!	我會做出一碗神級拉麵！
372084	hub1_fisherman_quest_1_8	Всего-то? Да без проблем.	就這？沒問題。
372085	hub1_fisherman_quest_1_9	Сейчас вообще не до того, извини.	現在沒空，抱歉。
372086	hub1_fisherman_quest_1_10	Эх, ладно. Выгуляю свои старые кости.	唉，好吧。我這把老骨頭就活動一下吧。
372087	hub1_teahouse_1_1	Ну и кто это у нас?	這是誰啊？
372088	hub1_teahouse_1_2	О-о-о… какой милый лисёнок.	喔喔喔……多麼可愛的小狐狸啊。
372089	hub1_teahouse_1_3	И симпатичный наг…	還有可愛的那伽……
372090	hub1_teahouse_1_4	Даже не начинайте.	別開始了。
372091	hub1_teahouse_1_5	А зачем тогда пришли?	那你來這裡做什麼？
372092	hub1_teahouse_1_6	Чайный домик — не приют для бездомных.	茶館可不是收容所。
372093	hub1_teahouse_1_7	Мне нужен сопровождающий в город.	我需要一個嚮導進城。
372094	hub1_teahouse_1_8	ТЕБЕ?!	你？！
372095	hub1_teahouse_1_9	Сопровождающий для дзинко?!	忍狐的嚮導？！
372096	hub1_teahouse_1_10	Мальчик, половина Империи захочет сдать за награду раньше…	孩子，帝國有一半的人會想在你到達隔壁街道之前……
372097	hub1_teahouse_1_11	Чем ты дойдёшь до соседней улицы.	把你交出去領賞。
372098	hub1_teahouse_1_12	Да понял я уже, хватит ржать.	我懂了，別再笑了。
372099	hub1_teahouse_1_13	А куда тебе вообще надо?	你到底要去哪裡？
372100	hub1_teahouse_1_14	Вообще… нам нужна информация о дзинко. Документы, отчеты…	其實……我們需要忍狐的資訊。文件、報告……
372101	hub1_teahouse_1_15	Может подскажите, где ее можно найти?	您能告訴我們在哪裡可以找到嗎？
372102	hub1_teahouse_1_16	Вам нужно в Архивы.	您需要去檔案館。
372103	hub1_teahouse_1_17	Там хранятся все старые документы Империи.	帝國所有舊文件都儲存在那裡。
372104	hub1_teahouse_1_18	И как туда попасть?	那要怎麼進去？
372105	hub1_teahouse_1_19	Какое совпадение.	真是巧合。
372106	hub1_teahouse_1_20	У меня предложение, которое будет выгодно нам обоим, молодой человек.	年輕人，我有一個對我們雙方都有利的主意。
372107	hub1_teahouse_1_21	Доставь это послание нашему человеку в Нижнем Городе…	把這封信送到我們在下城區的人那裡……
372108	hub1_teahouse_1_22	И он даст тебе ключ от туннелей под городом.	他會給你通往城下隧道的鑰匙。
372109	hub1_teahouse_1_23	Там можно попасть в Архив.	在那裡你可以進入檔案館。
372110	hub1_teahouse_1_24	Сделка?	成交？
372111	hub1_teahouse_1_25	Уговор.	說定了。
372112	hub1_teahouse_1_26	Леон, ты с ума сошел? Как ты проберешься через Нижний город?	雷恩，你瘋了嗎？你要怎麼穿過下城區？
372113	hub1_teahouse_1_27	По крышам.	走屋頂。
372114	hub1_teahouse_1_28	Ой, какой самоуверенный.	喔，好自信啊。
372115	hub1_teahouse_1_29	Мне нравится.	我喜歡。
372116	hub1_teahouse_1_30	Мне тоже.	我也喜歡。
372117	hub1_teahouse_1_31	Я думаю у барахольщика Хадзуо ты найдешь что-нибудь…	我想你可以在葉月那裡找到一些東西……
372118	hub1_teahouse_1_32	Что поможет тебе в этом пути.	這會幫助你完成這趟旅程。
372119	hub1_teahouse_1_33	Что именно?	什麼東西？
372120	hub1_teahouse_1_34	Он же барахольщик. Какое-нибудь барахло.	他就是個收破爛的。隨便什麼破爛都行。
372121	hub1_teahouse_1_35	Ладно, я загляну к нему.	好吧，我會去找他。
372122	hub1_scrappy_1_1	А, мои племяннички вернулись!	啊，我的小侄子們回來了！
372123	hub1_scrappy_1_2	В поисках знаний, или вас привела нужда?	是為了尋求知識，還是被需要所驅使？
372124	hub1_scrappy_1_3	Нужно что-то, чтобы по крышам пройти.	我們需要一些東西才能從屋頂過去。
372125	hub1_scrappy_1_4	По крышам, говорите…	從屋頂過去，你們說的……
372126	hub1_scrappy_1_5	Ах! Это напоминает мне о мостах из бамбука времён императора Акито!	啊！這讓我想起了明人皇帝時代的竹橋！
372127	hub1_scrappy_1_6	Знаете ли вы, что его войска…	你們知道嗎，他的軍隊……
372128	hub1_scrappy_1_7	Ты уверен, что у тебя в лавке вообще есть хоть что-то полезное?	你確定你的店裡真的有任何有用的東西嗎？
372129	hub1_scrappy_1_8	Вот, к примеру, веер придворной дамы.	例如，這是宮廷女士的扇子。
372130	hub1_scrappy_1_9	Когда она убегала к любовнику, этот звук маскировал её шаги…	當她跑去見情人時，這個聲音掩蓋了她的腳步聲……
372131	hub1_scrappy_1_10	Может, у тебя есть ещё бамбуковая зубочистка?	也許你還有竹牙籤？
372132	hub1_scrappy_1_11	Тоже пригодится, ага.	也會派上用場，是吧。
372133	hub1_scrappy_1_12	Хадзуо, может быть, что-то попрактичнее?	葉月，也許來點更實用的？
372134	hub1_scrappy_1_13	А это — маска актёра.	這是演員的面具。
372135	hub1_scrappy_1_14	Один вор использовал её, чтобы стоять неподвижно на площади и притворяться статуей…	一個小偷用它站在廣場上一動不動，假裝是雕像……
372136	hub1_scrappy_1_15	ВСЁ, ХВАТИТ! Мне не нужна коллекция пиздежа!	夠了，別再說了！我不需要一堆廢話！
372137	hub1_scrappy_1_16	О! Инструмент кровельщиков.	喔！屋頂工的工具。
372138	hub1_scrappy_1_17	С его помощью поднимали черепицу! Для тебя то, что нужно.	用它來搬瓦片！這對你來說正合適。
372139	hub1_scrappy_1_18	Наконец-то. Хоть раз твой мусор оказался в тему.	總算。你那些垃圾總算有一次派上用場了。
372140	hub1_scrappy_1_19	Спасибо, Хадзуо.	謝謝你，葉月。
372141	hub1_scrappy_1_20	История всегда знает, когда подоспеть.	歷史總會知道何時該派上用場。
372142	hub1_fisherman_quest_2_1	Малыш, а ты не видел тут рыбака?	小傢伙，你有沒有看到這裡有個漁夫？
372143	hub1_fisherman_quest_2_2	Не мешайте мне, я занят.	別打擾我，我很忙。
372144	hub1_fisherman_quest_2_3	Пока не сделаю, меня не трогайте.	在我做完之前，別碰我。
372145	hub1_fisherman_quest_2_4	И че ты делаешь?	那你到底在做什麼？
372146	hub1_fisherman_quest_2_5	Хочу чтобы моя лягушка допрыгала до корабля.	我想讓我的青蛙跳到船上。
372147	hub1_fisherman_quest_2_6	Дай сюда!	給我！
372148	hub1_fisherman_quest_2_7	Я ЩАС КОМУ ТО УШИ ПООТРЫВАЮ!	我現在就要把某人的耳朵扯下來！
372149	hub1_fisherman_quest_2_8	Твоя лягушка в трюме. Ну че, где рыбак?	你的青蛙在船艙裡。那漁夫在哪？
372150	hub1_fisherman_quest_2_9	Вау! Какой ты сильный!	哇！你真強壯！
372151	hub1_fisherman_quest_2_10	Да, дядя Унаги как всегда пьет, наверное. В банях.	是的，烏納吉叔叔大概又在喝酒了。在澡堂裡。
372152	hub1_fisherman_quest_2_11	Меня это начинает раздражать.	這開始讓我惱火了。
372153	hub1_fisherman_quest_2_12	Это разве не легкое задание?	這不是個簡單的任務嗎？
372154	hub1_fisherman_quest_2_13	Спасибо, мальчик! Ты нам очень помог!	謝謝你，孩子！你幫了我們大忙！
372155	hub1_fisherman_quest_2_14	Идем в баню.	我們去澡堂。
372156	hub1_guard_1_1	Смотри!	看！
372157	hub1_guard_1_2	За твою голову назначили награду!	你的頭被懸賞了！
372158	hub1_guard_1_3	10 тысяч мон!	一萬文！
372159	hub1_guard_1_4	Научись считать - ваще та 100 тысяч мон!	學會數數吧——那可是十萬文！
372160	hub1_guard_1_5	Я только приехал, а уже надо ломать морды.	我才剛到，就得揍人了。
372161	hub1_guard_1_6	Не-не-не, мне столько не платят, шобы я даже смотрел в твою сторону.	不不不，我沒拿那麼多錢，才不會看你一眼。
372162	hub1_guard_1_7	Вы в баню шли? Вот и идите. Иннара в помощь.	你們要去澡堂嗎？那就去吧。伊納拉會幫助你們的。
372163	hub1_fisherman_quest_3_1	О, новые клиенты? Заходите, располагайтесь.	哦，新客人？請進，請坐。
372164	hub1_fisherman_quest_3_2	А ничего, что мы нелюди?	我們是非人，這沒關係嗎？
372165	hub1_fisherman_quest_3_3	Мне все равно шерстяной ты или кожаный.	我不在乎你是毛茸茸的還是光溜溜的。
372166	hub1_fisherman_quest_3_4	Хорошая баня нужна всем.	好的澡堂人人都需要。
372167	hub1_fisherman_quest_3_5	Да и у нас тут не такое не смотрят.	而且我們這裡對這種事見怪不怪了。
372168	hub1_fisherman_quest_3_6	Мокрая шерсть воняет.	濕漉漉的毛髮真臭。
372169	hub1_fisherman_quest_3_7	Вот кого я не люблю, так это алкоголиков.	我最討厭酒鬼了。
372170	hub1_fisherman_quest_3_8	…	……
372171	hub1_fisherman_quest_3_9	Ну да, я дал ему саке. Но кто же знал, что он так нажрется.	嗯，我給了他清酒。但誰知道他會喝得這麼醉。
372172	hub1_fisherman_quest_3_10	Хотя… он каждый раз так нажирается.	不過……他每次都喝成這樣。
372173	hub1_fisherman_quest_3_11	Рыбак Унаги?	漁夫鰻？
372174	hub1_fisherman_quest_3_12	Че надо?! Я отдыхаю.	幹嘛？！我在休息。
372175	hub1_fisherman_quest_3_13	Ты меня достал.	你煩死我了。
372176	hub1_fisherman_quest_3_14	Ребят, выведите этого алкаша и сможете за мой счет потом попариться.	各位，把這個酒鬼帶走，之後你們就可以免費泡澡了。
372177	hub1_fisherman_quest_3_15	Слышь!	喂！
372178	hub1_fisherman_quest_3_16	Нам нужен нефритовый угорь для раменщика. Ты его поймал.	我們需要玉鰻給拉麵師傅。你抓到了。
372179	hub1_fisherman_quest_3_17	Может и поймал! А может и не поймал…	也許抓到了！也許沒抓到……
372180	hub1_fisherman_quest_3_18	Тащи опохмел. Без этого я с места не сдвинусь.	把解酒藥拿來。不然我一步也動不了。
372181	hub1_fisherman_quest_3_19	Я тебя сейчас сам двину!	我現在就讓你動！
372182	hub1_fisherman_quest_3_20	Леон, успокойся. Я могу легко сделать то, что приведет его в чувство.	雷恩，冷靜。我可以輕易地讓他清醒過來。
372183	hub1_fisherman_quest_3_21	Нужно лишь немного трав.	只需要一點草藥。
372184	hub1_fisherman_quest_3_22	Здесь должна быть лавка травника.	這裡應該有間藥草店。
372185	hub1_fisherman_quest_3_23	Ну пойдем поищем.	那我們就去找找看吧。
372186	hub1_asuna_archive_1_1	О, приятно увидеть новый лица в Трущобах.	喔，很高興在貧民窟看到新面孔。
372187	hub1_asuna_archive_1_2	Особенно такие необычные, как у вас.	尤其是像你們這樣不尋常的面孔。
372188	hub1_asuna_archive_1_3	Да, мы только приехали!	是的，我們才剛到！
372189	hub1_asuna_archive_1_4	Я еще не видел такой большой лавки с травами!	我從沒見過這麼大的草藥店！
372190	hub1_asuna_archive_1_5	У вас тут столько всего! Даже желтый многолетник есть!	你們這裡有這麼多東西！甚至還有黃色多年生植物！
372191	hub1_asuna_archive_1_6	Я его давно не видел.	我很久沒見過它了。
372192	hub1_asuna_archive_1_7	Может хватит трепаться? Мы вроде по делу пришли.	夠了沒？我們好像是來辦正事的。
372193	hub1_asuna_archive_1_8	Или мне вас оставить вдвоем?	還是我把你們兩個丟在這裡？
372194	hub1_asuna_archive_1_9	Можешь и оставить. Я не против.	你可以把我丟在這裡。我不介意。
372195	hub1_asuna_archive_1_10	Думаю, двоим нагам всегда есть о чем поговорить…	我想，兩個那伽總是有話可說的……
372196	hub1_asuna_archive_1_11	А у тебя горячее сердце. Я чувствую даже отсюда.	你的心很熱情。我甚至從這裡都能感覺到。
372197	hub1_asuna_archive_1_12	Наверное, как и у всех дзинко	大概所有忍狐都一樣吧。
372198	hub1_asuna_archive_1_13	И много ты видела дзинко?	你見過很多忍狐嗎？
372199	hub1_asuna_archive_1_14	Ты первый. Они же главные враги империи, так что их всех переловили.	你是第一個。他們是帝國的主要敵人，所以他們都被抓起來了。
372200	hub1_asuna_archive_1_15	Я удивлена, что ты разгуливаешь без ошейника.	我很驚訝你沒有戴項圈到處走動。
372201	hub1_asuna_archive_1_16	Тут за каждым дзинко учет и слежка, не дай боги хоть один сбежит.	這裡的每個忍狐都有記錄和監控，願神保佑沒有一個逃脫。
372202	hub1_asuna_archive_1_17	И где этот «учет» можно посмотреть?	我在哪裡可以查看這些「記錄」？
372203	hub1_asuna_archive_1_18	Я точно не знаю, но… я бы искала в Императорских архивах.	我不太確定，但是……我會在帝國檔案館裡找找。
372204	hub1_asuna_archive_1_19	Там же буквально ВСЯ информация в Империи хранится.	帝國的所有資訊都儲存在那裡。
372205	hub1_asuna_archive_1_20	Наконец-то хоть что- то полезное!	終於有些有用的東西了！
372206	hub1_asuna_archive_1_21	Вообще мы хотели купить сушёный корень имбиря и чёрный лотос.	我們本來想買乾薑和黑蓮花。
372207	hub1_asuna_archive_1_22	У тебя найдется?	你有嗎？
372208	hub1_asuna_archive_1_23	У тебя найдется?	你有嗎？
372209	hub1_asuna_archive_1_24	Для тебя все найдется.	你要的都有。
372210	hub1_asuna_archive_1_25	Теперь понятно где искать информацию об Аки.	現在我知道去哪裡找亞希的資訊了。
372211	hub1_fisherman_quest_4_1	Ух, сразу жить захотелось. Спасибо вам, ребятки.	呼，我突然又想活下去了。謝謝你們，小夥子們。
372212	hub1_fisherman_quest_4_2	Угорь где?	鰻魚呢？
372213	hub1_fisherman_quest_4_3	Да я его продал в гейшам в чайном домике.	我把它賣給茶館的藝伎了。
372214	hub1_fisherman_quest_4_4	Они мои любимые покупательницы.	她們是我的老主顧了。
372215	hub1_fisherman_quest_4_5	БЛЯЯЯЯЯ…	他媽的……
372216	hub1_fisherman_quest_4_6	Ладно. Чайный домик.	好吧。茶館。
372217	hub1_teahouse_2_1	Цуру, ты доставишь послание.	鶴，妳去送這封信。
372218	hub1_teahouse_2_2	Вынуждена отказать, госпожа Яэко. Я не хочу, чтобы меня видели в этом районе.	矢重子夫人，我不得不拒絕。我不想在這個地區被人看見。
372219	hub1_teahouse_2_3	Купец Сэго подумает, что я обслуживаю его конкурентов. А он мой лучший клиент.	商人瀨戶會認為我在為他的競爭對手服務。而他是我的最佳客戶。
372220	hub1_teahouse_2_4	Я могу сходить, госпожа Яэко.	矢重子夫人，我可以去。
372221	hub1_teahouse_2_5	Момо, ты нюня и плакса. Ты все испоганишь. Поэтому пойти должна Цуру.	桃，你這個愛哭鬼。你會把一切都搞砸的。所以鶴必須去。
372222	hub1_teahouse_2_6	Вы оглохли, госпожа Яэко? Я СКАЗАЛА, Я НИКУДА НЕ ПОЙДУ!	矢重子夫人，你聾了嗎？我說了，我哪兒也不去！
372223	hub1_teahouse_2_7	Как будто у тебя есть выбор! Запомни, соплячка, ты моя собственность!	好像你有選擇一樣！記住，小丫頭，你是我的財產！
372224	hub1_teahouse_2_8	Пока я приношу больше всего мон чайному домику, то могу делать что захочу.	只要我為茶館賺的錢最多，我就能為所欲為。
372225	hub1_teahouse_2_9	Ах, ты мелкая дрянь…	啊，你這個小賤人……
372226	hub1_teahouse_2_10	Извините, дамы, можно помешать вашей беседе…	抱歉，女士們，我可以打斷你們的談話嗎……
372227	hub1_teahouse_2_11	А вам что надо, оборванцы?	你們這些乞丐，有什麼事？
372228	hub1_teahouse_2_12	По вам сразу видно, что у вас нет денег, чтобы даже рядом с чайным домиком постоять.	你們一看就知道沒錢，連茶館旁邊都站不起。
372229	hub1_teahouse_2_13	Как хорошо, что мои кулаки бесплатные.	我的拳頭是免費的，這可真好。
372230	hub1_teahouse_2_14	Извините, нам просто нужно забрать угря, которого вам продали утром.	抱歉，我們只是要拿回你們早上賣掉的鰻魚。
372231	hub1_teahouse_2_15	АХХАХАХА, мальчики, у вас проблемы с вашими нефритовыми жезлами?	啊哈哈哈，小夥子們，你們的玉棒有問題嗎？
372232	hub1_teahouse_2_16	Че?	啥？
372233	hub1_teahouse_2_17	Просто порошок из этой рыбы помогает мужчинам, чтобы их… жезл… ну, дольше…	這種魚的粉末能幫助男人，讓他們的……棒子……嗯，更持久……
372234	hub1_teahouse_2_18	По ним видно, что они нуждаются в этом.	他們看起來很需要。
372235	hub1_teahouse_2_19	ВСЕ! Хорошо, что мне все равно кому бить морду.	夠了！反正我打誰都一樣。
372236	hub1_teahouse_2_20	Потише, потише, мальчик. Угря уже приготовили на кухне и подали клиентам.	安靜點，安靜點，小夥子。鰻魚已經在廚房裡煮好，端給客人了。
372237	hub1_teahouse_2_21	Ты опоздал, к сожалению.	很可惜，你來晚了。
372238	hub1_teahouse_2_22	Да и не советую тебе размахивать кулаками. У меня связи по всему городу.	我也不建議你揮舞拳頭。我在城裡到處都有關係。
372239	hub1_teahouse_2_23	Стоит мне щелкнуть пальцами, и они узнают о том, что в Трущобах скрывается дзинко.	我只要動動手指，他們就會知道貧民窟裡藏著一個忍狐。
372240	hub1_teahouse_2_24	А че, твои гейши много где бывают?	那，你的藝伎們常去很多地方嗎？
372241	hub1_teahouse_2_25	Да, обслуживают клиентов по всему городу.	是的，她們為城裡各處的客人服務。
372242	hub1_teahouse_2_26	А в Архивах?	那檔案館呢？
372243	hub1_teahouse_2_27	Ближе к делу, молодой человек.	年輕人，言歸正傳吧。
372244	hub1_teahouse_2_28	Мне нужно как то скрытно попасть в Императорские архивы.	我需要秘密潛入帝國檔案館。
372245	hub1_teahouse_2_29	Как я понимаю твои гейши знают как?	我猜你的藝伎們知道怎麼做？
372246	hub1_teahouse_2_30	Какое совпадение. У меня предложение, которое будет выгодно нам обоим, молодой человек.	真是巧合。年輕人，我有一個對我們雙方都有利的主意。
372247	hub1_teahouse_2_31	Доставь это послание нашему человеку в Нижнем Городе и он даст тебе ключ от туннелей под городом.	把這封信送到我們在下城區的人手裡，他會給你城下隧道的鑰匙。
372248	hub1_teahouse_2_32	Там можно попасть в Архив.	那裡可以進入檔案館。
372249	hub1_teahouse_2_33	Сделка?	成交？
372250	hub1_teahouse_2_34	Уговор.	成交。
372251	hub1_teahouse_2_35	Леон, ты с ума сошел? Как ты проберешься через Нижний город?	雷恩，你瘋了嗎？你要怎麼穿過下城區？
372252	hub1_teahouse_2_36	По крышам.	走屋頂。
372253	hub1_teahouse_2_37	Мне нравится твой настрой.	我喜歡你的態度。
372254	hub1_teahouse_2_38	Я думаю у барахольщика Хадзуо ты найдешь что-нибудь, что поможет тебе в этом пути.	我想你可以在葉月那裡找到一些東西，可以幫助你完成這趟旅程。
372255	hub1_teahouse_2_39	Что именно?	什麼東西？
372256	hub1_teahouse_2_40	Он же барахольщик. Какое-нибудь барахло.	他就是個收破爛的。一些破爛貨。
372257	hub1_teahouse_2_41	Ладно, я загляну к нему.	好吧，我會去看看他。
372258	hub1_scrappy_2_1	А, мои племяннички вернулись!	啊，我的侄子們回來了！
372259	hub1_scrappy_2_2	В поисках знаний, или вас привела нужда?	是來尋求知識，還是有什麼需要？
372260	hub1_scrappy_2_3	Нужно что-то, чтобы по крышам пройти.	我們需要一些東西，好能從屋頂上走過去。
372261	hub1_scrappy_2_4	По крышам, говорите…	從屋頂上走過去，你說的……
372262	hub1_scrappy_2_5	Ах! Это напоминает мне о мостах из бамбука времён императора Акито!	啊！這讓我想起了明人皇帝時代的竹橋！
372263	hub1_scrappy_2_6	Знаете ли вы, что его войска…	你知道嗎，他的軍隊……
372264	hub1_scrappy_2_7	Ты уверен, что у тебя в лавке вообще есть хоть что-то полезное?	你確定你的店裡真的有任何有用的東西嗎？
372265	hub1_scrappy_2_8	Вот, к примеру, веер придворной дамы.	例如，這是宮廷女士的扇子。
372266	hub1_scrappy_2_9	Когда она убегала к любовнику, этот звук маскировал её шаги…	當她逃去見情人時，這聲音掩蓋了她的腳步聲……
372267	hub1_scrappy_2_10	Может, у тебя есть ещё бамбуковая зубочистка? Тоже пригодится, ага.	也許你還有竹牙籤？那也會很有用，是吧。
372268	hub1_scrappy_2_11	Хадзуо, может быть, что-то попрактичнее?	葉月，有沒有更實用的東西？
372269	hub1_scrappy_2_12	А это — маска актёра.	這是演員的面具。
