unit_id	context	ru_source	target
346290	hub1_first_1_28	Может, набьём животы?	¿Y si nos llenamos la barriga?
346291	hub1_first_1_29	Можно.	Vale.
346292	hub1_overlook_1_1	Ого! Как же тут… я не знаю… КРАСИВО!	¡Guau! ¡Qué… no sé… QUÉ BONITO!
346293	hub1_overlook_1_2	Тут? Это же просто трущобы.	¿Aquí? Esto es solo un barrio bajo.
346294	hub1_overlook_1_3	Я никогда не видел такого большого города!	¡Nunca había visto una ciudad tan grande!
346295	hub1_overlook_1_4	Думаю, сама Столица тебя поразит!	¡Creo que la Capital te sorprenderá!
346296	hub1_overlook_1_5	А тут как раз рамен подают. Пойдем!	Y aquí sirven ramen. ¡Vamos!
346297	hub1_ramen_1_1	Это что за фигня?!	¿¡Qué coño es esto!?
346298	hub1_ramen_1_2	Это рамен. Никогда такого не пробовал что ли?	Es ramen. ¿Nunca lo habías probado?
346299	hub1_ramen_1_3	Нет. У нас в деревне такого не готовили.	No. En mi aldea no cocinaban esto.
346300	hub1_ramen_1_4	А потом я ел только… с пола…	Y luego solo comía… del suelo…
346301	hub1_ramen_1_5	Ясно.	Ya veo.
346302	hub1_ramen_1_6	Попробуй скорее. Тебе понравится.	Pruébalo rápido. Te gustará.
346303	hub1_ramen_1_7	ЕБАТЬ. КАК. ВКУСНО.	¡JODER. QUÉ. RICO.
346304	hub1_ramen_1_9	Я всегда говорю. Ешь рамен - БУДЕШЬ КАК КАМЕНЬ!	Siempre lo digo. ¡Come ramen y SERÁS DURO COMO UNA PIEDRA!
346305	hub1_ramen_1_10	ЗАТКНИСЬ, СТАРЫЙ! Не приставай к ним!	¡CÁLLATE, VIEJO! ¡No los molestes!
346306	hub1_ramen_1_11	Да я ничего не делал!	¡Pero si no he hecho nada!
346307	hub1_ramen_1_12	Вот и не делай!	¡Pues no hagas nada!
346308	hub1_ramen_1_13	Нам нужно где-то остановиться.	Necesitamos un sitio donde quedarnos.
346309	hub1_ramen_1_14	Мне все равно!	¡Me da igual!
346310	hub1_ramen_1_15	Я хочу только узнать, кому продали мою сестру!	¡Solo quiero saber a quién le vendieron a mi hermana!
346311	hub1_ramen_1_16	И как ты это сделаешь?	¿Y cómo vas a hacer eso?
346312	hub1_ramen_1_17	Без понятия.	Ni idea.
346313	hub1_ramen_1_18	Нам нужна комната на несколько дней.	Necesitamos una habitación para unos días.
346314	hub1_ramen_1_19	Отлично! А мне нужны постояльцы!	¡Genial! ¡Y yo necesito huéspedes!
346315	hub1_ramen_1_20	Ты подслушивал?	¿Estabas escuchando a escondidas?
346316	hub1_ramen_1_21	Так я всегда подслушиваю.	Siempre escucho a escondidas.
346317	hub1_ramen_1_22	Вы можете спать в подсобке за раменной.	Podéis dormir en el almacén, detrás del ramen.
346318	hub1_ramen_1_23	Только учтите! Все шиитаке посчитаны.	¡Pero tened en cuenta! Todos los shiitake están contados.
346319	hub1_ramen_1_24	… что за нахрен шиитаке…	… ¿qué coño es un shiitake…?
346320	hub1_ramen_1_25	Мы бы с радостью у вас остановились.	Nos encantaría quedarnos con usted.
346321	hub1_ramen_1_26	Но у нас совсем немного денег.	Pero tenemos muy poco dinero.
346322	hub1_ramen_1_27	А мне и не нужны деньги.	Y a mí no me hace falta el dinero.
346323	hub1_ramen_1_28	Я на вас новые рецепты раменов опробую! По рукам?	¡Voy a probar nuevas recetas de ramen con vosotros! ¿Trato hecho?
346324	hub1_ramen_1_29	По рукам!	¡Trato hecho!
346325	hub1_ramen_1_30	А нам бы еще какого-нибудь проводника для города…	Y nosotros necesitaríamos otro guía para la ciudad…
346326	hub1_ramen_1_31	Мы тут совсем не ориентируемся…	Aquí no nos orientamos para nada…
346327	hub1_ramen_1_32	Никто из наших отсюда носа не высунет в Столицу…	Ninguno de los nuestros asoma la nariz por la Capital…
346328	hub1_ramen_1_33	Хотя, загляните в чайный домик.	Aunque, pasad por la casa de té.
346329	hub1_ramen_1_34	Девочки госпожи Яэко частенько в городе бывают.	Las chicas de la señora Yaeko suelen estar por la ciudad.
346330	hub1_ramen_1_35	Как их найти?	¿Cómo las encontramos?
346331	hub1_ramen_1_36	Вот тут у нас главное место Рыбного тупика - моя раменная!	Aquí tenemos el lugar principal del Callejón del Pescado: ¡mi ramen!
346332	hub1_ramen_1_37	Но это вы и так знаете.	Pero eso ya lo sabéis.
346333	hub1_ramen_1_38	Пойдете вот сюда - окажетесь на пристани.	Si vais por aquí, llegaréis al muelle.
346334	hub1_ramen_1_39	Вот на этот корабль лучше не соваться.	Es mejor que no os acerquéis a este barco.
346335	hub1_ramen_1_40	Если конечно не хотите встретиться с морскими волками.	A no ser que queráis encontraros con los lobos de mar, claro.
346336	hub1_ramen_1_41	Свернете сюда и окажетесь в банях, шикарное место для отдыха.	Si giráis por aquí, llegaréis a los baños, un lugar estupendo para relajarse.
346337	hub1_ramen_1_42	Тут будет лавка травника,	Aquí estará la tienda del herbolario,
346338	hub1_ramen_1_43	а тут барахолка.	y aquí el mercadillo.
346339	hub1_ramen_1_44	А прямо над нами находится чайный домик.	Y justo encima de nosotros está la casa de té.
346340	hub1_ramen_1_45	Если запутаетесь, изучите нашу карту.	Si os perdéis, consultad nuestro mapa.
346341	hub1_ramen_1_46	Ясно, погнали.	Vale, vamos.
346342	hub1_fisherman_quest_1_1	Вот что еще вспомнил…	Ah, y otra cosa que recordé…
346343	hub1_fisherman_quest_1_2	Может сделаете для меня кое-чего, молодежь?	¿Podríais hacerme un favor, jovenzuelos?
346344	hub1_fisherman_quest_1_3	А то мне самому лень.	Es que me da pereza.
346345	hub1_fisherman_quest_1_4	Вам по пути!	¡Os pilla de camino!
346346	hub1_fisherman_quest_1_5	Ладно, что нужно?	Vale, ¿qué necesitas?
346347	hub1_fisherman_quest_1_6	Заберите у рыбака на пристани нефритового угря…	Cogedle al pescador del muelle una anguila de jade…
346348	hub1_fisherman_quest_1_7	Приготовлю божественный рамен!	¡Prepararé un ramen divino!
346349	hub1_fisherman_quest_1_8	Всего-то? Да без проблем.	¿Solo eso? Sin problema.
346350	hub1_fisherman_quest_1_9	Сейчас вообще не до того, извини.	Ahora mismo no puedo, lo siento.
346351	hub1_fisherman_quest_1_10	Эх, ладно. Выгуляю свои старые кости.	Uf, bueno. Sacaré a pasear mis viejos huesos.
346352	hub1_teahouse_1_1	Ну и кто это у нас?	¿Y quién tenemos aquí?
346353	hub1_teahouse_1_2	О-о-о… какой милый лисёнок.	O-o-oh… qué zorrito tan mono.
346354	hub1_teahouse_1_3	И симпатичный наг…	Y un naga guapo…
346355	hub1_teahouse_1_4	Даже не начинайте.	Ni se os ocurra.
346356	hub1_teahouse_1_5	А зачем тогда пришли?	¿Y para qué habéis venido, entonces?
346357	hub1_teahouse_1_6	Чайный домик — не приют для бездомных.	La casa de té no es un albergue para vagabundos.
346358	hub1_teahouse_1_7	Мне нужен сопровождающий в город.	Necesito un guía para la ciudad.
346359	hub1_teahouse_1_8	ТЕБЕ?!	¿¡TÚ!?
346360	hub1_teahouse_1_9	Сопровождающий для дзинко?!	¿¡Un guía para un jinko!?
346361	hub1_teahouse_1_10	Мальчик, половина Империи захочет сдать за награду раньше…	Chico, la mitad del Imperio querrá entregarte por la recompensa antes…
346362	hub1_teahouse_1_11	Чем ты дойдёшь до соседней улицы.	De que llegues a la calle de al lado.
346363	hub1_teahouse_1_12	Да понял я уже, хватит ржать.	Ya lo he pillado, dejad de reíros.
346364	hub1_teahouse_1_13	А куда тебе вообще надо?	¿Y adónde tienes que ir, de todas formas?
346365	hub1_teahouse_1_14	Вообще… нам нужна информация о дзинко. Документы, отчеты…	Bueno… necesitamos información sobre los jinko. Documentos, informes…
346366	hub1_teahouse_1_15	Может подскажите, где ее можно найти?	¿Podría decirnos dónde encontrarla?
346367	hub1_teahouse_1_16	Вам нужно в Архивы.	Tenéis que ir a los Archivos.
346368	hub1_teahouse_1_17	Там хранятся все старые документы Империи.	Allí se guardan todos los documentos antiguos del Imperio.
346369	hub1_teahouse_1_18	И как туда попасть?	¿Y cómo llegamos allí?
346370	hub1_teahouse_1_19	Какое совпадение.	Qué coincidencia.
346371	hub1_teahouse_1_20	У меня предложение, которое будет выгодно нам обоим, молодой человек.	Tengo una propuesta que nos beneficiará a ambos, joven.
346372	hub1_teahouse_1_21	Доставь это послание нашему человеку в Нижнем Городе…	Entregad este mensaje a nuestro contacto en la Ciudad Baja…
346373	hub1_teahouse_1_22	И он даст тебе ключ от туннелей под городом.	Y él te dará la llave de los túneles bajo la ciudad.
346374	hub1_teahouse_1_23	Там можно попасть в Архив.	Allí podrás acceder a los Archivos.
346375	hub1_teahouse_1_24	Сделка?	¿Trato hecho?
346376	hub1_teahouse_1_25	Уговор.	Trato.
346377	hub1_teahouse_1_26	Леон, ты с ума сошел? Как ты проберешься через Нижний город?	Leon, ¿te has vuelto loco? ¿Cómo vas a cruzar la Ciudad Baja?
346378	hub1_teahouse_1_27	По крышам.	Por los tejados.
346379	hub1_teahouse_1_28	Ой, какой самоуверенный.	Ay, qué engreído.
346380	hub1_teahouse_1_29	Мне нравится.	Me gusta.
346381	hub1_teahouse_1_30	Мне тоже.	A mí también.
346382	hub1_teahouse_1_31	Я думаю у барахольщика Хадзуо ты найдешь что-нибудь…	Creo que en la tienda de trastos de Hazuo encontrarás algo…
346383	hub1_teahouse_1_32	Что поможет тебе в этом пути.	Que te ayudará en este camino.
346384	hub1_teahouse_1_33	Что именно?	¿Qué exactamente?
346385	hub1_teahouse_1_34	Он же барахольщик. Какое-нибудь барахло.	Es un chatarrero. Alguna baratija.
346386	hub1_teahouse_1_35	Ладно, я загляну к нему.	De acuerdo, iré a verle.
346387	hub1_scrappy_1_1	А, мои племяннички вернулись!	¡Ah, mis sobrinitos han vuelto!
346388	hub1_scrappy_1_2	В поисках знаний, или вас привела нужда?	¿En busca de conocimiento, o la necesidad os ha traído?
346389	hub1_scrappy_1_3	Нужно что-то, чтобы по крышам пройти.	Necesitamos algo para pasar por los tejados.
346390	hub1_scrappy_1_4	По крышам, говорите…	Por los tejados, decís…
346391	hub1_scrappy_1_5	Ах! Это напоминает мне о мостах из бамбука времён императора Акито!	¡Ah! ¡Esto me recuerda a los puentes de bambú de la época del emperador Akito!
346392	hub1_scrappy_1_6	Знаете ли вы, что его войска…	¿Sabéis que sus tropas…
346393	hub1_scrappy_1_7	Ты уверен, что у тебя в лавке вообще есть хоть что-то полезное?	¿Estás seguro de que tienes algo útil en tu tienda?
346394	hub1_scrappy_1_8	Вот, к примеру, веер придворной дамы.	Aquí, por ejemplo, el abanico de una dama de la corte.
346395	hub1_scrappy_1_9	Когда она убегала к любовнику, этот звук маскировал её шаги…	Cuando huía con su amante, este sonido enmascaraba sus pasos…
346396	hub1_scrappy_1_10	Может, у тебя есть ещё бамбуковая зубочистка?	¿Quizás también tengas un palillo de bambú?
346397	hub1_scrappy_1_11	Тоже пригодится, ага.	También será útil, sí.
346398	hub1_scrappy_1_12	Хадзуо, может быть, что-то попрактичнее?	Hazuo, ¿quizás algo más práctico?
346399	hub1_scrappy_1_13	А это — маска актёра.	Y esta es la máscara de un actor.
346400	hub1_scrappy_1_14	Один вор использовал её, чтобы стоять неподвижно на площади и притворяться статуей…	Un ladrón la usó para quedarse inmóvil en la plaza y hacerse pasar por una estatua…
346401	hub1_scrappy_1_15	ВСЁ, ХВАТИТ! Мне не нужна коллекция пиздежа!	¡YA, BASTA! ¡No necesito una colección de gilipolleces!
346402	hub1_scrappy_1_16	О! Инструмент кровельщиков.	¡Oh! Una herramienta de techadores.
346403	hub1_scrappy_1_17	С его помощью поднимали черепицу! Для тебя то, что нужно.	¡Con esto levantaban tejas! Justo lo que necesitas.
346404	hub1_scrappy_1_18	Наконец-то. Хоть раз твой мусор оказался в тему.	Por fin. Al menos una vez tu basura ha sido útil.
346405	hub1_scrappy_1_19	Спасибо, Хадзуо.	Gracias, Hazuo.
346406	hub1_scrappy_1_20	История всегда знает, когда подоспеть.	La historia siempre sabe cuándo llegar.
346407	hub1_fisherman_quest_2_1	Малыш, а ты не видел тут рыбака?	Pequeño, ¿no has visto a un pescador por aquí?
346408	hub1_fisherman_quest_2_2	Не мешайте мне, я занят.	No me molestéis, estoy ocupado.
346409	hub1_fisherman_quest_2_3	Пока не сделаю, меня не трогайте.	Hasta que no termine, no me toquéis.
346410	hub1_fisherman_quest_2_4	И че ты делаешь?	¿Y qué haces?
346411	hub1_fisherman_quest_2_5	Хочу чтобы моя лягушка допрыгала до корабля.	Quiero que mi rana salte hasta el barco.
346412	hub1_fisherman_quest_2_6	Дай сюда!	¡Dámela!
346413	hub1_fisherman_quest_2_7	Я ЩАС КОМУ ТО УШИ ПООТРЫВАЮ!	¡AHORA MISMO LE ARRANCO LAS OREJAS A ALGUIEN!
346414	hub1_fisherman_quest_2_8	Твоя лягушка в трюме. Ну че, где рыбак?	Tu rana está en la bodega. ¿Y bien, dónde está el pescador?
346415	hub1_fisherman_quest_2_9	Вау! Какой ты сильный!	¡Guau! ¡Qué fuerte eres!
346416	hub1_fisherman_quest_2_10	Да, дядя Унаги как всегда пьет, наверное. В банях.	Sí, el tío Unagi está bebiendo como siempre, supongo. En los baños.
346417	hub1_fisherman_quest_2_11	Меня это начинает раздражать.	Esto empieza a irritarme.
346418	hub1_fisherman_quest_2_12	Это разве не легкое задание?	¿No es una tarea fácil?
346419	hub1_fisherman_quest_2_13	Спасибо, мальчик! Ты нам очень помог!	¡Gracias, chico! ¡Nos has ayudado mucho!
346420	hub1_fisherman_quest_2_14	Идем в баню.	Vamos a los baños.
346421	hub1_guard_1_1	Смотри!	¡Mira!
346422	hub1_guard_1_2	За твою голову назначили награду!	¡Han puesto precio a tu cabeza!
346423	hub1_guard_1_3	10 тысяч мон!	¡10 000 mon!
346424	hub1_guard_1_4	Научись считать - ваще та 100 тысяч мон!	¡Aprende a contar, son 100 000 mon!
346425	hub1_guard_1_5	Я только приехал, а уже надо ломать морды.	Acabo de llegar y ya tengo que romper caras.
346426	hub1_guard_1_6	Не-не-не, мне столько не платят, шобы я даже смотрел в твою сторону.	No, no, no, no me pagan tanto como para mirarte siquiera.
346427	hub1_guard_1_7	Вы в баню шли? Вот и идите. Иннара в помощь.	¿Iban a los baños? Pues vayan. Inara les ayude.
346428	hub1_fisherman_quest_3_1	О, новые клиенты? Заходите, располагайтесь.	¿Oh, nuevos clientes? Pasen, pónganse cómodos.
346429	hub1_fisherman_quest_3_2	А ничего, что мы нелюди?	¿Y no importa que seamos no-humanos?
346430	hub1_fisherman_quest_3_3	Мне все равно шерстяной ты или кожаный.	Me da igual si eres peludo o de piel.
346431	hub1_fisherman_quest_3_4	Хорошая баня нужна всем.	Un buen baño es para todos.
346432	hub1_fisherman_quest_3_5	Да и у нас тут не такое не смотрят.	Además, aquí no somos de mirar esas cosas.
346433	hub1_fisherman_quest_3_6	Мокрая шерсть воняет.	El pelo mojado apesta.
346434	hub1_fisherman_quest_3_7	Вот кого я не люблю, так это алкоголиков.	Si hay algo que no soporto, son los alcohólicos.
346435	hub1_fisherman_quest_3_8	…	…
346436	hub1_fisherman_quest_3_9	Ну да, я дал ему саке. Но кто же знал, что он так нажрется.	Bueno, sí, le di sake. Pero ¿quién iba a saber que se iba a emborrachar tanto?
346437	hub1_fisherman_quest_3_10	Хотя… он каждый раз так нажирается.	Aunque… siempre se emborracha así.
346438	hub1_fisherman_quest_3_11	Рыбак Унаги?	¿El pescador Unagi?
346439	hub1_fisherman_quest_3_12	Че надо?! Я отдыхаю.	¿Qué quieres? Estoy descansando.
346440	hub1_fisherman_quest_3_13	Ты меня достал.	Me tienes harto.
346441	hub1_fisherman_quest_3_14	Ребят, выведите этого алкаша и сможете за мой счет потом попариться.	Chicos, sacad a este borracho y luego podréis ir a los baños por mi cuenta.
346442	hub1_fisherman_quest_3_15	Слышь!	¡Oye!
346443	hub1_fisherman_quest_3_16	Нам нужен нефритовый угорь для раменщика. Ты его поймал.	Necesitamos una anguila de jade para el ramen. La has pescado.
346444	hub1_fisherman_quest_3_17	Может и поймал! А может и не поймал…	¡Quizá sí! O quizá no…
346445	hub1_fisherman_quest_3_18	Тащи опохмел. Без этого я с места не сдвинусь.	Tráeme algo para la resaca. Sin eso no me muevo de aquí.
346446	hub1_fisherman_quest_3_19	Я тебя сейчас сам двину!	¡Ahora mismo te muevo yo a ti!
346447	hub1_fisherman_quest_3_20	Леон, успокойся. Я могу легко сделать то, что приведет его в чувство.	Leon, cálmate. Puedo hacer algo fácilmente para que recupere el sentido.
346448	hub1_fisherman_quest_3_21	Нужно лишь немного трав.	Solo necesito unas cuantas hierbas.
346449	hub1_fisherman_quest_3_22	Здесь должна быть лавка травника.	Aquí debería haber una herboristería.
346450	hub1_fisherman_quest_3_23	Ну пойдем поищем.	Pues vamos a buscarla.
346451	hub1_asuna_archive_1_1	О, приятно увидеть новый лица в Трущобах.	Oh, qué agradable ver caras nuevas en los Barrios Bajos.
346452	hub1_asuna_archive_1_2	Особенно такие необычные, как у вас.	Especialmente tan inusuales como las vuestras.
346453	hub1_asuna_archive_1_3	Да, мы только приехали!	¡Sí, acabamos de llegar!
346454	hub1_asuna_archive_1_4	Я еще не видел такой большой лавки с травами!	¡Nunca había visto una tienda de hierbas tan grande!
346455	hub1_asuna_archive_1_5	У вас тут столько всего! Даже желтый многолетник есть!	¡Tenéis tantas cosas aquí! ¡Incluso hay una planta perenne amarilla!
346456	hub1_asuna_archive_1_6	Я его давно не видел.	Hace mucho que no la veía.
346457	hub1_asuna_archive_1_7	Может хватит трепаться? Мы вроде по делу пришли.	¿Podemos dejar de charlar? Creo que hemos venido por algo importante.
346458	hub1_asuna_archive_1_8	Или мне вас оставить вдвоем?	¿O debería dejaros a solas?
346459	hub1_asuna_archive_1_9	Можешь и оставить. Я не против.	Puedes hacerlo. No me importa.
346460	hub1_asuna_archive_1_10	Думаю, двоим нагам всегда есть о чем поговорить…	Supongo que dos nagas siempre tienen algo de qué hablar…
346461	hub1_asuna_archive_1_11	А у тебя горячее сердце. Я чувствую даже отсюда.	Y tú tienes un corazón ardiente. Lo siento incluso desde aquí.
346462	hub1_asuna_archive_1_12	Наверное, как и у всех дзинко	Supongo que como todos los jinko
346463	hub1_asuna_archive_1_13	И много ты видела дзинко?	¿Y cuántos jinko has visto tú?
346464	hub1_asuna_archive_1_14	Ты первый. Они же главные враги империи, так что их всех переловили.	Tú eres el primero. Son los principales enemigos del Imperio, así que los han atrapado a todos.
346465	hub1_asuna_archive_1_15	Я удивлена, что ты разгуливаешь без ошейника.	Me sorprende que andes sin collar.
346466	hub1_asuna_archive_1_16	Тут за каждым дзинко учет и слежка, не дай боги хоть один сбежит.	Aquí cada jinko está registrado y vigilado, no sea que se escape uno.
346467	hub1_asuna_archive_1_17	И где этот «учет» можно посмотреть?	¿Y dónde puedo ver ese «registro»?
346468	hub1_asuna_archive_1_18	Я точно не знаю, но… я бы искала в Императорских архивах.	No lo sé con certeza, pero… yo buscaría en los Archivos Imperiales.
346469	hub1_asuna_archive_1_19	Там же буквально ВСЯ информация в Империи хранится.	Literalmente, TODA la información del Imperio se guarda allí.
346470	hub1_asuna_archive_1_20	Наконец-то хоть что- то полезное!	¡Por fin algo útil!
346471	hub1_asuna_archive_1_21	Вообще мы хотели купить сушёный корень имбиря и чёрный лотос.	En realidad, queríamos comprar raíz de jengibre seca y loto negro.
346472	hub1_asuna_archive_1_22	У тебя найдется?	¿Tienes?
346473	hub1_asuna_archive_1_23	У тебя найдется?	¿Lo tienes?
346474	hub1_asuna_archive_1_24	Для тебя все найдется.	Para ti, todo lo que quieras.
346475	hub1_asuna_archive_1_25	Теперь понятно где искать информацию об Аки.	Ahora sé dónde buscar información sobre Aki.
346476	hub1_fisherman_quest_4_1	Ух, сразу жить захотелось. Спасибо вам, ребятки.	Uf, me han entrado ganas de vivir. Gracias, chicos.
346477	hub1_fisherman_quest_4_2	Угорь где?	¿Dónde está la anguila?
346478	hub1_fisherman_quest_4_3	Да я его продал в гейшам в чайном домике.	Se la vendí a las geishas de la casa de té.
346479	hub1_fisherman_quest_4_4	Они мои любимые покупательницы.	Son mis clientas favoritas.
346480	hub1_fisherman_quest_4_5	БЛЯЯЯЯЯ…	JODEEEEER…
346481	hub1_fisherman_quest_4_6	Ладно. Чайный домик.	Vale. La casa de té.
346482	hub1_teahouse_2_1	Цуру, ты доставишь послание.	Tsuru, tú entregarás el mensaje.
346483	hub1_teahouse_2_2	Вынуждена отказать, госпожа Яэко. Я не хочу, чтобы меня видели в этом районе.	Me veo obligada a negarme, señora Yaeko. No quiero que me vean en este barrio.
346484	hub1_teahouse_2_3	Купец Сэго подумает, что я обслуживаю его конкурентов. А он мой лучший клиент.	El mercader Sego pensará que atiendo a sus competidores. Y él es mi mejor cliente.
346485	hub1_teahouse_2_4	Я могу сходить, госпожа Яэко.	Yo puedo ir, señora Yaeko.
346486	hub1_teahouse_2_5	Момо, ты нюня и плакса. Ты все испоганишь. Поэтому пойти должна Цуру.	Momo, eres una llorica y una quejica. Lo estropearás todo. Por eso debe ir Tsuru.
346487	hub1_teahouse_2_6	Вы оглохли, госпожа Яэко? Я СКАЗАЛА, Я НИКУДА НЕ ПОЙДУ!	¿Se ha quedado sorda, señora Yaeko? ¡HE DICHO QUE NO VOY A NINGÚN SITIO!
346488	hub1_teahouse_2_7	Как будто у тебя есть выбор! Запомни, соплячка, ты моя собственность!	¡Como si tuvieras elección! ¡Recuerda, mocosa, eres de mi propiedad!
346489	hub1_teahouse_2_8	Пока я приношу больше всего мон чайному домику, то могу делать что захочу.	Mientras aporte la mayor cantidad de mon a la casa de té, puedo hacer lo que quiera.
346490	hub1_teahouse_2_9	Ах, ты мелкая дрянь…	Ay, pequeña alimaña…
346491	hub1_teahouse_2_10	Извините, дамы, можно помешать вашей беседе…	Disculpen, señoras, ¿podría interrumpir su conversación…?
346492	hub1_teahouse_2_11	А вам что надо, оборванцы?	¿Y ustedes qué quieren, harapientos?
346493	hub1_teahouse_2_12	По вам сразу видно, что у вас нет денег, чтобы даже рядом с чайным домиком постоять.	Por vuestra pinta, se ve que no tenéis dinero ni para estar cerca de la casa de té.
346494	hub1_teahouse_2_13	Как хорошо, что мои кулаки бесплатные.	Qué bien que mis puños son gratis.
346495	hub1_teahouse_2_14	Извините, нам просто нужно забрать угря, которого вам продали утром.	Disculpe, solo necesitamos el anguila que le vendieron esta mañana.
346496	hub1_teahouse_2_15	АХХАХАХА, мальчики, у вас проблемы с вашими нефритовыми жезлами?	JAJAJAJA, chicos, ¿tenéis problemas con vuestras varas de jade?
346497	hub1_teahouse_2_16	Че?	¿Qué?
346498	hub1_teahouse_2_17	Просто порошок из этой рыбы помогает мужчинам, чтобы их… жезл… ну, дольше…	Es que el polvo de este pescado ayuda a los hombres para que su… vara… bueno, más tiempo…
346499	hub1_teahouse_2_18	По ним видно, что они нуждаются в этом.	Por ellos se ve que lo necesitan.
346500	hub1_teahouse_2_19	ВСЕ! Хорошо, что мне все равно кому бить морду.	¡YA ESTÁ! Menos mal que me da igual a quién partir la cara.
346501	hub1_teahouse_2_20	Потише, потише, мальчик. Угря уже приготовили на кухне и подали клиентам.	Tranquilo, tranquilo, chico. El anguila ya está preparado en la cocina y servido a los clientes.
346502	hub1_teahouse_2_21	Ты опоздал, к сожалению.	Llegas tarde, por desgracia.
346503	hub1_teahouse_2_22	Да и не советую тебе размахивать кулаками. У меня связи по всему городу.	Y no te aconsejo que andes dando puñetazos. Tengo contactos por toda la ciudad.
346504	hub1_teahouse_2_23	Стоит мне щелкнуть пальцами, и они узнают о том, что в Трущобах скрывается дзинко.	Me basta con chasquear los dedos para que se enteren de que hay un jinko escondido en los Barrios Bajos.
346505	hub1_teahouse_2_24	А че, твои гейши много где бывают?	¿Y qué, tus geishas van a muchos sitios?
346506	hub1_teahouse_2_25	Да, обслуживают клиентов по всему городу.	Sí, atienden a clientes por toda la ciudad.
346507	hub1_teahouse_2_26	А в Архивах?	¿Y en los Archivos?
346508	hub1_teahouse_2_27	Ближе к делу, молодой человек.	Al grano, joven.
346509	hub1_teahouse_2_28	Мне нужно как то скрытно попасть в Императорские архивы.	Necesito entrar de alguna manera en los Archivos Imperiales sin que me vean.
346510	hub1_teahouse_2_29	Как я понимаю твои гейши знают как?	¿Y tus geishas saben cómo, por lo que veo?
346511	hub1_teahouse_2_30	Какое совпадение. У меня предложение, которое будет выгодно нам обоим, молодой человек.	Qué coincidencia. Tengo una propuesta que nos beneficiará a ambos, joven.
346512	hub1_teahouse_2_31	Доставь это послание нашему человеку в Нижнем Городе и он даст тебе ключ от туннелей под городом.	Entrega este mensaje a nuestro contacto en la Ciudad Baja y él te dará la llave de los túneles bajo la ciudad.
346513	hub1_teahouse_2_32	Там можно попасть в Архив.	Allí puedes acceder a los Archivos.
346514	hub1_teahouse_2_33	Сделка?	¿Trato hecho?
346515	hub1_teahouse_2_34	Уговор.	Trato hecho.
346516	hub1_teahouse_2_35	Леон, ты с ума сошел? Как ты проберешься через Нижний город?	Leon, ¿te has vuelto loco? ¿Cómo vas a cruzar la Ciudad Baja?
346517	hub1_teahouse_2_36	По крышам.	Por los tejados.
